time,ppg
18.014,53087
18.015,53079
18.016,53079
18.017,53087
18.018,53087
18.019,53095
18.02,53119
18.021,53095
18.022,53095
18.023,53087
18.024,53095
18.025,53087
18.026,53103
18.027,53103
18.028,53079
18.029,53087
18.03,53087
18.031,53095
18.032,53103
18.033,53079
18.034,53095
18.035,53071
18.036,53087
18.037,53079
18.038,53095
18.039,53087
18.04,53087
18.041,53055
18.042,53087
18.043,53103
18.044,53087
18.045,53103
18.046,53111
18.047,53087
18.048,53087
18.049,53119
18.05,53095
18.051,53079
18.052,53071
18.053,53095
18.054,53111
18.055,53095
18.056,53087
18.057,53071
18.058,53079
18.059,53071
18.06,53119
18.061,53103
18.062,53079
18.063,53087
18.064,53095
18.065,53087
18.066,53071
18.067,53079
18.068,53087
18.069,53103
18.07,53087
18.071,53103
18.072,53087
18.073,53079
18.074,53103
18.075,53071
18.076,53103
18.077,53079
18.078,53079
18.079,53079
18.08,53071
18.081,53079
18.082,53095
18.083,53087
18.084,53111
18.085,53079
18.086,53063
18.087,53071
18.088,53071
18.089,53079
18.09,53079
18.091,53087
18.092,53079
18.093,53087
18.094,53095
18.095,53087
18.096,53103
18.097,53079
18.098,53079
18.099,53055
18.1,53087
18.101,53079
18.102,53063
18.103,53071
18.104,53047
18.105,53087
18.106,53087
18.107,53095
18.108,53095
18.109,53095
18.11,53079
18.111,53087
18.112,53079
18.113,53087
18.114,53063
18.115,53095
18.116,53087
18.117,53103
18.118,53095
18.119,53079
18.12,53079
18.121,53071
18.122,53063
18.123,53095
18.124,53079
18.125,53055
18.126,53079
18.127,53063
18.128,53087
18.129,53079
18.13,53071
18.131,53063
18.132,53087
18.133,53079
18.134,53063
18.135,53063
18.136,53079
18.137,53063
18.138,53063
18.139,53063
18.14,53055
18.141,53079
18.142,53063
18.143,53079
18.144,53055
18.145,53063
18.146,53039
18.147,53071
18.148,53063
18.149,53063
18.15,53063
18.151,53047
18.152,53071
18.153,53055
18.154,53047
18.155,53055
18.156,53055
18.157,53039
