time,ppg
17.284,44391
17.285,44383
17.286,44375
17.287,44391
17.288,44367
17.289,44367
17.29,44391
17.291,44367
17.292,44383
17.293,44367
17.294,44391
17.295,44383
17.296,44407
17.297,44367
17.298,44383
17.299,44383
17.3,44383
17.301,44375
17.302,44375
17.303,44391
17.304,44375
17.305,44359
17.306,44375
17.307,44383
17.308,44375
17.309,44391
17.31,44375
17.311,44359
17.312,44359
17.313,44359
17.314,44351
17.315,44383
17.316,44383
17.317,44335
17.318,44335
17.319,44359
17.32,44351
17.321,44327
17.322,44367
17.323,44359
17.324,44375
17.325,44391
17.326,44335
17.327,44367
17.328,44343
17.329,44375
17.33,44375
17.331,44335
17.332,44359
17.333,44367
17.334,44351
17.335,44343
17.336,44359
17.337,44351
17.338,44343
17.339,44327
17.34,44351
17.341,44359
17.342,44351
17.343,44359
17.344,44335
17.345,44327
17.346,44359
17.347,44343
17.348,44351
17.349,44335
17.35,44351
17.351,44335
17.352,44335
17.353,44351
17.354,44327
17.355,44351
17.356,44359
17.357,44351
17.358,44367
17.359,44311
17.36,44327
17.361,44359
17.362,44343
17.363,44319
17.364,44351
17.365,44343
17.366,44327
17.367,44359
17.368,44335
17.369,44319
17.37,44327
17.371,44359
17.372,44351
17.373,44375
17.374,44367
17.375,44367
17.376,44359
17.377,44367
17.378,44383
17.379,44351
17.38,44375
17.381,44383
17.382,44367
17.383,44399
17.384,44375
17.385,44399
17.386,44367
17.387,44407
17.388,44399
17.389,44423
17.39,44399
17.391,44391
17.392,44423
17.393,44415
17.394,44431
17.395,44415
17.396,44431
17.397,44431
17.398,44423
17.399,44415
17.4,44439
17.401,44423
17.402,44423
17.403,44431
17.404,44431
17.405,44439
17.406,44407
17.407,44415
17.408,44447
17.409,44431
17.41,44455
17.411,44463
17.412,44455
17.413,44455
17.414,44439
17.415,44447
17.416,44463
17.417,44479
17.418,44455
17.419,44463
17.42,44455
17.421,44439
17.422,44479
17.423,44487
17.424,44471
17.425,44479
17.426,44471
17.427,44463
17.428,44495
17.429,44479
17.43,44463
17.431,44463
17.432,44463
17.433,44471
17.434,44479
17.435,44487
17.436,44487
17.437,44455
17.438,44511
17.439,44471
17.44,44495
17.441,44511
17.442,44471
17.443,44487
17.444,44487
17.445,44463
17.446,44487
17.447,44471
17.448,44495
17.449,44487
17.45,44495
17.451,44495
17.452,44511
17.453,44487
17.454,44479
17.455,44495
17.456,44495
17.457,44495
17.458,44503
17.459,44487
17.46,44511
17.461,44487
17.462,44503
