window_number,sample_index,amplitude
2,95,-17.427722967454244
2,96,-16.987481908758863
2,97,-15.844176288043107
2,98,-13.918938582645088
2,99,-11.231868664073666
3,0,10.113855843152574
3,1,9.688229186036903
3,2,9.20953419799424
3,3,8.62229801598727
3,4,7.871125836481496
3,5,6.92408002804329
3,6,5.792356152468016
3,7,4.537599806699668
3,8,3.2610560573077763
3,9,2.074407629550496
3,10,1.0629914768875752
3,11,0.260755075540838
3,12,-0.34971597187293857
3,13,-0.8167584117214524
3,14,-1.1951524526513209
3,15,-1.5295835156698732
3,16,-1.8480903469634857
3,17,-2.16424171969344
3,18,-2.4858117487955074
3,19,-2.8229259554089534
3,20,-3.1878145665168898
3,21,-3.5866954135416815
3,22,-4.011621396904178
3,23,-4.438261143923447
3,24,-4.830173764223425
3,25,-5.147328776241744
3,26,-5.356162334368943
3,27,-5.439319381709472
3,28,-5.403949283454049
3,29,-5.286288756345025
3,30,-5.148906971733668
3,31,-5.06835129395282
3,32,-5.1145537199624265
3,33,-5.3273959737694945
3,34,-5.699158689149159
3,35,-6.17021136384935
3,36,-6.638077088513246
3,37,-6.974768299858954
3,38,-7.047996412391606
3,39,-6.743044211630794
3,40,-5.982237684937895
3,41,-4.740652320286292
3,42,-3.057419407788308
3,43,-1.0395839959369473
3,44,1.146847297856944
3,45,3.3024131093725604
3,46,5.23256150364083
3,47,6.786022101549897
3,48,7.8791556157887745
3,49,8.500448950367133
3,50,8.69841099333775
3,51,8.560652021300813
3,52,8.191185212283823
3,53,7.689377979214697
3,54,7.133150513662695
3,55,6.570843718091607
3,56,6.02408645408903
3,57,5.498368117777142
3,58,4.995172476176896
3,59,4.519380596215447
3,60,4.077316121623411
3,61,3.6679284171415873
3,62,3.2770853195437595
3,63,2.8826088846323366
3,64,2.468185280815275
3,65,2.037459188741564
3,66,1.6198371505606075
3,67,1.2644437814317746
3,68,1.0233237835868727
3,69,0.9290379507821696
3,70,0.9761510365509583
3,71,1.1161481871199015
3,72,1.2689948539255629
3,73,1.3463533155496974
3,74,1.2769189076969278
3,75,1.0259618259172598
3,76,0.6050173887810067
3,77,0.06959533175272739
3,78,-0.4948439592514813
3,79,-0.9947302612695512
3,80,-1.3530072978910888
3,81,-1.5322344384598523
3,82,-1.5490067155536935
3,83,-1.469620383246854
3,84,-1.385291124735353
3,85,-1.3801405866008252
3,86,-1.5089662329629396
3,87,-1.7930282868451626
3,88,-2.23075525477531
3,89,-2.811599639997331
3,90,-3.5208520122607587
3,91,-4.332713741082573
3,92,-5.1986031745404935
3,93,-6.039326497943229
3,94,-6.746539845993971
3,95,-7.195844451569975
3,96,-7.270027097888886
3,97,-6.886152687995131
3,98,-6.017699233947368
3,99,-4.704048459953892
4,0,4.286144185817783
4,1,3.6635821261508634
4,2,2.987463564293474
4,3,2.300826318455939
4,4,1.6488950769271367
4,5,1.070201266675599
4,6,0.5905120015716662
4,7,0.2208621717489228
4,8,-0.041718190599617254
4,9,-0.21338589892148355
4,10,-0.32319367786949904
4,11,-0.4104247709656127
4,12,-0.5165574027544145
4,13,-0.6737582312284804
4,14,-0.8962814677385399
4,15,-1.1796711771308463
4,16,-1.5066057134128044
4,17,-1.8541273569374068
4,18,-2.1988017496330654
4,19,-2.5202354734688432
4,20,-2.803759790528932
4,21,-3.0418889301169725
4,22,-3.2352394010713694
4,23,-3.393893098026493
4,24,-3.5373769895643075
4,25,-3.690296825000701
4,26,-3.874236792206952
4,27,-4.100243702394156
4,28,-4.365576891295952
4,29,-4.65537849375587
4,30,-4.947316029871679
4,31,-5.215212645703735
4,32,-5.427964491139381
4,33,-5.544821725932595
4,34,-5.5138189082993865
4,35,-5.279721308601382
4,36,-4.800859256001503
4,37,-4.067412683995766
4,38,-3.1111668192868667
4,39,-1.9994298751489625
4,40,-0.8147328965063557
4,41,0.3682158239911923
4,42,1.4961942252188845
4,43,2.538516176232179
4,44,3.4800909805204827
4,45,4.312237530993695
4,46,5.025296890114592
4,47,5.605309620873134
4,48,6.034526110736955
4,49,6.294084623874375
4,50,6.368399754793634
4,51,6.2516294301605635
4,52,5.954389981928135
4,53,5.506410241706339
4,54,4.952094713000483
4,55,4.341065911264139
4,56,3.719810177731961
4,57,3.1278045941114745
4,58,2.5950164136679406
4,59,2.1375702063543844
4,60,1.7546224531103678
4,61,1.4313618850709848
4,62,1.1479864376582205
4,63,0.8896718385464573
4,64,0.6517291241202631
4,65,0.4370355846716701
4,66,0.2480790413261579
4,67,0.07932357591651994
4,68,-0.08540501186225083
4,69,-0.26867706755640014
4,70,-0.4897497261860577
4,71,-0.7546750844656086
4,72,-1.0527750722045508
4,73,-1.3615785189154572
4,74,-1.6563888702234184
4,75,-1.9190452261614008
4,76,-2.142350413766335
4,77,-2.32903504242274
4,78,-2.4867503734662737
4,79,-2.6225854429056157
4,80,-2.739999081560499
4,81,-2.839040304021678
4,82,-2.919864860523176
4,83,-2.9886300048565158
4,84,-3.062398662130889
4,85,-3.1691323735331838
4,86,-3.3423218986919134
4,87,-3.6128441096428
4,88,-4.00010983567689
4,89,-4.503592898014145
4,90,-5.096558374655466
4,91,-5.724010179736846
4,92,-6.305680733161443
4,93,-6.744663967155973
4,94,-6.942325548323913
4,95,-6.816721826232202
4,96,-6.3180389545389835
4,97,-5.4362943675824615
4,98,-4.200591490180835
4,99,-2.6712466473469756
5,0,6.46418942252719
5,1,5.391993535838977
5,2,4.121675846340416
5,3,2.724573759218251
5,4,1.307125567675192
5,5,-0.023460285290739444
5,6,-1.189779556759566
5,7,-2.155466372165303
5,8,-2.916333237577643
5,9,-3.4835132099691717
5,10,-3.8727864918520014
5,11,-4.105323639178282
5,12,-4.213723865794948
5,13,-4.244104029565369
5,14,-4.250330107097134
5,15,-4.283217041750961
5,16,-4.3800710322685905
5,17,-4.55754188106521
5,18,-4.8087207318344225
5,19,-5.1066516266231075
5,20,-5.41531478425662
5,21,-5.703715131789431
5,22,-5.956146519080229
5,23,-6.174849156662606
5,24,-6.375516016535116
5,25,-6.579610757321254
5,26,-6.809590802266466
5,27,-7.089965234365622
5,28,-7.449802491953875
5,29,-7.919529759305446
5,30,-8.520658554001843
5,31,-9.25393174441444
5,32,-10.091313440817201
5,33,-10.97265626273305
5,34,-11.804817901364105
5,35,-12.462005773263767
5,36,-12.790854592164585
5,37,-12.626620771888886
5,38,-11.822424047573385
5,39,-10.285262346966668
5,40,-8.007371858417113
5,41,-5.081590989272628
5,42,-1.6947766328703293
5,43,1.8985162351665543
5,44,5.415572041737301
5,45,8.59143401149289
5,46,11.221210048147228
5,47,13.186605024536917
5,48,14.461389568632915
5,49,15.099458867982248
5,50,15.2117273176092
5,51,14.937644138186425
5,52,14.41691431605311
5,53,13.76640884540702
5,54,13.066239564396227
5,55,12.357870238353826
5,56,11.654478921844246
5,57,10.957980592805201
5,58,10.272898794356463
5,59,9.611004186672208
5,60,8.988352691788664
5,61,8.41937713358238
5,62,7.91045610469325
5,63,7.453567990537813
5,64,7.022076617819169
5,65,6.572649387351339
5,66,6.055425341250763
5,67,5.429475567998594
5,68,4.677372941088129
5,69,3.812603899424282
5,70,2.875589231219738
5,71,1.919406554545368
5,72,0.9925025344035779
5,73,0.12720205611764077
5,74,-0.6619221308604917
5,75,-1.373282851518564
5,76,-2.013337582613058
5,77,-2.5930852705814442
5,78,-3.124321757505996
5,79,-3.6163635264776426
5,80,-4.07495528439172
5,81,-4.5025442245823895
5,82,-4.89857223874989
5,83,-5.260652249966809
5,84,-5.588100370012883
5,85,-5.886449157924283
5,86,-6.16873216818463
5,87,-6.4513739325070425
5,88,-6.747963635164562
5,89,-7.06610652409592
5,90,-7.408762662965527
5,91,-7.7768482901856775
5,92,-8.169117166681932
5,93,-8.578036910324494
5,94,-8.982910143474964
5,95,-9.342532438241047
5,96,-9.590271619077068
5,97,-9.635213982585856
5,98,-9.372864524380619
5,99,-8.704888271425597
6,0,6.945698924901644
6,1,4.838751778734325
6,2,2.8113396207691173
6,3,0.9065675266221304
6,4,-0.836494351375792
6,5,-2.385934622197346
6,6,-3.720510048477413
6,7,-4.831133579935917
6,8,-5.721827372808109
6,9,-6.410888653130992
6,10,-6.930569392141732
6,11,-7.324371439205871
6,12,-7.643048987448161
6,13,-7.940297247888809
6,14,-8.26764592221577
6,15,-8.667710724240983
6,16,-9.166382068481193
6,17,-9.766341153420997
6,18,-10.444820488460042
6,19,-11.157335006757647
6,20,-11.847551987520053
6,21,-12.462041282508567
6,22,-12.96581370281122
6,23,-13.35240641016576
6,24,-13.645011603838807
6,25,-13.890184719888722
6,26,-14.147665514177623
6,27,-14.479003313267173
6,28,-14.936093939180424
6,29,-15.549537192595748
6,30,-16.317493108901292
6,31,-17.196697436874963
6,32,-18.096084933111698
6,33,-18.873497573237632
6,34,-19.33917293622464
6,35,-19.272409245374774
6,36,-18.456276867889045
6,37,-16.726585380193345
6,38,-14.019959493078645
6,39,-10.40401259689825
6,40,-6.079957078656581
6,41,-1.3541199667107047
6,42,3.418279171329651
6,43,7.901249214657657
6,44,11.834481056806707
6,45,15.062642038654616
6,46,17.53812029967202
6,47,19.30486310936512
6,48,20.467244965438198
6,49,21.147900701962946
6,50,21.447672156391235
6,51,21.42553375383054
6,52,21.104635051177134
6,53,20.492929021763715
6,54,19.602199883530872
6,55,18.458076015796873
6,56,17.101873119647507
6,57,15.586596905879878
6,58,13.969557806051059
6,59,12.30585523428718
6,60,10.644961509628368
6,61,9.026978731398124
6,62,7.475526304970904
6,63,5.991365076722477
6,64,4.554371755737547
6,65,3.1364239401599097
6,66,1.7194354118173552
6,67,0.3086392748258042
6,68,-1.065954468931109
6,69,-2.3595678871137626
6,70,-3.526905327121787
6,71,-4.532597669989017
6,72,-5.355609731439532
6,73,-5.99079153970108
6,74,-6.450010120027609
6,75,-6.762153481680448
6,76,-6.9705812185128435
6,77,-7.127265663033803
6,78,-7.284085441087248
6,79,-7.483912277733354
6,80,-7.755326992310664
6,81,-8.112769652578288
6,82,-8.559702042966657
6,83,-9.090874834144186
6,84,-9.693624023077861
6,85,-10.351665489577812
6,86,-11.052482005991815
6,87,-11.794202143045101
6,88,-12.585989561442247
6,89,-13.439375584352847
6,90,-14.353526257405159
6,91,-15.299861366584654
6,92,-16.210648111134372
6,93,-16.975767784733232
6,94,-17.45023362070614
6,95,-17.470438216742682
6,96,-16.874222858254377
6,97,-15.521480471172147
6,98,-13.31456929307168
6,99,-10.217934628355021
7,0,11.564639750833694
7,1,8.95948768251339
7,2,6.6514670632649935
7,3,4.595503426316765
7,4,2.731121334852273
7,5,1.0010603050415707
7,6,-0.6424220490256042
7,7,-2.239715836886756
7,8,-3.824720738156823
7,9,-5.418773510402867
7,10,-7.023338261567206
7,11,-8.620245774500718
7,12,-10.180338513049369
7,13,-11.674897680314704
7,14,-13.08460751899491
7,15,-14.403494895884533
7,16,-15.637250966027521
7,17,-16.79683417344992
7,18,-17.88949050368972
7,19,-18.909856324236216
7,20,-19.834570483942265
7,21,-20.62592685755865
7,22,-21.24860374418156
7,23,-21.693922479161238
7,24,-21.996612245328844
7,25,-22.232171132532045
7,26,-22.497324791568186
7,27,-22.885953716804657
7,28,-23.468696838439712
7,29,-24.275390116409657
7,30,-25.27740244750189
7,31,-26.371930806392427
7,32,-27.374611088905496
7,33,-28.025718506628607
7,34,-28.013262272632144
7,35,-27.01620062168595
7,36,-24.76692422039192
7,37,-21.121379400194925
7,38,-16.11391649356691
7,39,-9.972455053473528
7,40,-3.083925089882208
7,41,4.078683962627298
7,42,11.043269483422236
7,43,17.413788777399223
7,44,22.914657512671262
7,45,27.39927577850756
7,46,30.832428538900977
7,47,33.26221753332976
7,48,34.792931719822384
7,49,35.56163594610575
7,50,35.715587253577056
7,51,35.38965940726584
7,52,34.68825618459797
7,53,33.677127877847084
7,54,32.38656721231884
7,55,30.822711956779102
7,56,28.981427111213293
7,57,26.860488944383743
7,58,24.469748123754453
7,59,21.84161480826448
7,60,19.03988871568579
7,61,16.158318779019396
7,62,13.303615188089124
7,63,10.569218753334752
7,64,8.01314505791503
7,65,5.650951733397856
7,66,3.465729282864503
7,67,1.4262462628121901
7,68,-0.49868558009408287
7,69,-2.334199016449629
7,70,-4.0984996892874515
7,71,-5.803275007844291
7,72,-7.45418806513343
7,73,-9.05210791619595
7,74,-10.596320992506524
7,75,-12.08821436879835
7,76,-13.530138373805457
7,77,-14.918138804510605
7,78,-16.236861834562593
7,79,-17.465175852000634
7,80,-18.59002548374731
7,81,-19.61882888382658
7,82,-20.583807418883392
7,83,-21.537096687281
7,84,-22.538568404430382
7,85,-23.641000581657885
7,86,-24.877548042189733
7,87,-26.251771157050914
7,88,-27.726948567755997
7,89,-29.213973337023706
7,90,-30.561134398340247
7,91,-31.55066959014173
7,92,-31.907544703967414
7,93,-31.32670473883499
7,94,-29.52406340891847
7,95,-26.307550670556694
7,96,-21.648245153162026
7,97,-15.723022831515577
7,98,-8.908880833527279
7,99,-1.726552065288474
8,0,12.259529555683935
8,1,10.747689011004038
8,2,9.432052235474732
8,3,8.306569552643447
8,4,7.323307633695289
8,5,6.401796378985137
8,6,5.442924137330746
8,7,4.348973763344194
8,8,3.0479665928011133
8,9,1.5138976321861641
8,10,-0.22635756514693361
8,11,-2.10236983083987
8,12,-4.020814740349008
8,13,-5.888543700297198
8,14,-7.631241680039529
8,15,-9.205678076581089
8,16,-10.605313599003713
8,17,-11.858315197130784
8,18,-13.017998393936029
8,19,-14.14813127955858
8,20,-15.30733954446746
8,21,-16.537136900416655
8,22,-17.85587515386881
8,23,-19.257232935983918
8,24,-20.70960992109181
8,25,-22.153513414757654
8,26,-23.497419601924054
8,27,-24.615838943481137
8,28,-25.35359428431493
8,29,-25.538615965531875
8,30,-25.00435080082846
8,31,-23.622005651320052
8,32,-21.33896454816413
8,33,-18.21103912697795
8,34,-14.409835350865583
8,35,-10.19422921565078
8,36,-5.854363580075959
8,37,-1.6494681053407754
8,38,2.240879511261482
8,39,5.738325825466661
8,40,8.852226420807591
8,41,11.636867644608715
8,42,14.1423890171667
8,43,16.38481942315812
8,44,18.345494086508072
8,45,19.99198914113842
8,46,21.302580746179633
8,47,22.27770344143669
8,48,22.933946500271897
8,49,23.288848968214914
8,50,23.347316807583354
8,51,23.094880795026423
8,52,22.498088595081246
8,53,21.511897381207337
8,54,20.095533151519817
8,55,18.235211469711572
8,56,15.964457244981913
8,57,13.372149748029676
8,58,10.596997231690072
8,59,7.8116790182784985
8,60,5.197132965857303
8,61,2.9092659232846434
8,62,1.0483249724489707
8,63,-0.357444834011884
8,64,-1.3501980246611298
8,65,-2.0264319837214924
8,66,-2.5116336434435147
8,67,-2.931254475520248
8,68,-3.3863792249622655
8,69,-3.94275748785046
8,70,-4.633995171019671
8,71,-5.471068539436458
8,72,-6.450920848900063
8,73,-7.5617345286492155
8,74,-8.784049643362524
8,75,-10.088272002789964
8,76,-11.432685177766949
8,77,-12.766986928016621
8,78,-14.04195814147354
8,79,-15.221010394351044
8,80,-16.288669098886803
8,81,-17.252801427238463
8,82,-18.139102014435785
8,83,-18.978988353602546
8,84,-19.795229982579286
8,85,-20.589471263982563
8,86,-21.33190089499996
8,87,-21.951943455262665
8,88,-22.332975734994232
8,89,-22.31760208388426
8,90,-21.728004791298716
8,91,-20.399781054940572
8,92,-18.21994294671079
8,93,-15.15539190000143
8,94,-11.26384793802887
8,95,-6.689975485719439
8,96,-1.6515884144116495
8,97,3.5853479419185694
8,98,8.744430121215812
8,99,13.581418595175734
9,0,21.082992470004246
9,1,18.35538010846778
9,2,15.649566012421522
9,3,13.0422437597075
9,4,10.559471771116362
9,5,8.183501592565054
9,6,5.872518697112032
9,7,3.583544978512766
9,8,1.2878556411600728
9,9,-1.0249191903413792
9,10,-3.349067276486076
9,11,-5.6659271233200075
9,12,-7.94753654714671
9,13,-10.161767665338477
9,14,-12.277672660196064
9,15,-14.270083004865517
9,16,-16.1239059323187
9,17,-17.836908404753018
9,18,-19.417791559509695
9,19,-20.87798324552651
9,20,-22.220410375325287
9,21,-23.433131285586448
9,22,-24.49492186319552
9,23,-25.391917933222583
9,24,-26.135358256646068
9,25,-26.768618699775534
9,26,-27.35792207516975
9,27,-27.96905336977049
9,28,-28.637378833920156
9,29,-29.34026879810569
9,30,-29.979850297591607
9,31,-30.38026206295929
9,32,-30.300683074410607
9,33,-29.46614064064766
9,34,-27.618467119097488
9,35,-24.582583158741862
9,36,-20.329628846466278
9,37,-15.010828609808113
9,38,-8.944830483841411
9,39,-2.561245669344797
9,40,3.6808273192664824
9,41,9.375984875548195
9,42,14.236994622658653
9,43,18.126037473169227
9,44,21.04839704631555
9,45,23.116651896781683
9,46,24.50048454209326
9,47,25.37767995966069
9,48,25.898755046939325
9,49,26.170212738900474
9,50,26.252446439324785
9,51,26.165907608823503
9,52,25.903184785005394
9,53,25.446192395657068
9,54,24.783764497143586
9,55,23.922110741466195
9,56,22.883822684677313
9,57,21.697609808145813
9,58,20.38553464348307
9,59,18.95546511292179
9,60,17.403398367995703
9,61,15.723449787945421
9,62,13.917788076819232
9,63,12.000380630982022
9,64,9.994342891488552
9,65,7.926167166851454
9,66,5.820065200494063
9,67,3.695323818296323
9,68,1.5686357706460887
9,69,-0.540584387288756
9,70,-2.606995708845266
9,71,-4.6005945381192594
9,72,-6.490192366991288
9,73,-8.24673439889706
9,74,-9.84671687074383
9,75,-11.275725932760443
9,76,-12.529920297080633
9,77,-13.614120409256836
9,78,-14.53826002096977
9,79,-15.314826271973573
9,80,-15.958248305103984
9,81,-16.485860468094927
9,82,-16.920432108088633
9,83,-17.294648630674217
9,84,-17.65541794737016
9,85,-18.061184881578882
9,86,-18.56491027848675
9,87,-19.183890351347493
9,88,-19.869282785197665
9,89,-20.491216640107492
9,90,-20.848075114000377
9,91,-20.699330125304126
9,92,-19.814114616593248
9,93,-18.023164905593774
9,94,-15.262089134551527
9,95,-11.596341434217054
9,96,-7.219863295707652
9,97,-2.4250880155188526
9,98,2.4474850285913936
9,99,7.065750328166669
10,0,15.452964787126541
10,1,13.88775882302065
10,2,12.268224215611548
10,3,10.690984529838943
10,4,9.218599176808667
10,5,7.863990095291053
10,6,6.591987564871102
10,7,5.335147176173121
10,8,4.017591925705817
10,9,2.5806564637914597
10,10,1.0030898336414642
10,11,-0.6924476725741777
10,12,-2.4497383190853244
10,13,-4.200014151797158
10,14,-5.882363240951953
10,15,-7.455091405647512
10,16,-8.896832243158832
10,17,-10.201274852520802
10,18,-11.369338860111872
10,19,-12.401268244132893
10,20,-13.291258269978282
10,21,-14.026852248911283
10,22,-14.59426332922959
10,23,-14.989636089731022
10,24,-15.23201662363289
10,25,-15.369058909002932
10,26,-15.469434626922661
10,27,-15.60435164068857
10,28,-15.826041765984142
10,29,-16.15139154802701
10,30,-16.554605900211488
10,31,-16.966280546505143
10,32,-17.274409935048954
10,33,-17.328942462187705
10,34,-16.9577008938687
10,35,-15.99752312639199
10,36,-14.333101404521402
10,37,-11.93039847795484
10,38,-8.855862332344453
10,39,-5.2771333188066585
10,40,-1.440864420391757
10,41,2.3719953546848975
10,42,5.900732554455474
10,43,8.949946355972253
10,44,11.412685077742617
10,45,13.269952579964965
10,46,14.571734304752805
10,47,15.409130177761503
10,48,15.888591235469638
10,49,16.114642454390232
10,50,16.180438339873422
10,51,16.16194552557705
10,52,16.112591862803907
10,53,16.058492429989904
10,54,15.996842220256783
10,55,15.899347224706288
10,56,15.718805871769595
10,57,15.395322129323059
10,58,14.863124102538968
10,59,14.062796118274164
10,60,12.958359619546401
10,61,11.550478679898081
10,62,9.879351732736874
10,63,8.020192423022502
10,64,6.075357591500307
10,65,4.161006146914569
10,66,2.386702087520846
10,67,0.8335425058838448
10,68,-0.4611219449964139
10,69,-1.5082810256862746
10,70,-2.361273788901536
10,71,-3.1012412596097474
10,72,-3.817187365121775
10,73,-4.58457110636862
10,74,-5.44699160909068
10,75,-6.406806039498734
10,76,-7.42945258277327
10,77,-8.459742301240244
10,78,-9.441498332641656
10,79,-10.332333446659417
10,80,-11.111349770441198
10,81,-11.781373285023662
10,82,-12.366964317619955
10,83,-12.908163933710929
10,84,-13.450717375378405
10,85,-14.035897113216912
10,86,-14.692129730364465
10,87,-15.42636566316858
10,88,-16.213277708131837
10,89,-16.985591822674056
10,90,-17.630731735405252
10,91,-17.99619531892488
10,92,-17.90578107524293
10,93,-17.190249157468568
10,94,-15.7300601154989
10,95,-13.49564261732675
10,96,-10.565927207666942
10,97,-7.115859671380247
10,98,-3.3802932631282325
10,99,0.38902519537535996
11,0,11.191017263508396
11,1,9.570216084270571
11,2,7.895498210736429
11,3,6.235675519565043
11,4,4.6662754852006305
11,5,3.260854532915576
11,6,2.0787199953099864
11,7,1.1546124560963174
11,8,0.49311809139520796
11,9,0.06594260649887572
11,10,-0.18708266562413509
11,11,-0.3482163859388476
11,12,-0.5028828443600106
11,13,-0.7198339870937369
11,14,-1.0395313173604404
11,15,-1.4727894254794465
11,16,-2.0060890503324695
11,17,-2.6100702293582456
11,18,-3.2493261872349746
11,19,-3.8907805717997284
11,20,-4.507093451391262
11,21,-5.07541124343974
11,22,-5.576262635959848
11,23,-5.995362378240942
11,24,-6.327085183996129
11,25,-6.578443444800475
11,26,-6.772534286180294
11,27,-6.948472492252171
11,28,-7.154981522482474
11,29,-7.437871182385803
11,30,-7.8242960138029
11,31,-8.307738427745063
11,32,-8.838231344635384
11,33,-9.322332453714521
11,34,-9.634945797166933
11,35,-9.63988354713017
11,36,-9.212064221151401
11,37,-8.256406041227203
11,38,-6.724485613049685
11,39,-4.630853445545317
11,40,-2.064143972226496
11,41,0.8162900441525694
11,42,3.8021251683481294
11,43,6.671085032841522
11,44,9.225980764945664
11,45,11.32838890117208
11,46,12.918045438222148
11,47,14.012448658270852
11,48,14.687933158587915
11,49,15.048494638616702
11,50,15.19122384907113
11,51,15.179842505747942
11,52,15.036590103326573
11,53,14.75349378340981
11,54,14.31283290688508
11,55,13.702984737391347
11,56,12.922561410349427
11,57,11.976926177862508
11,58,10.875967662836446
11,59,9.636296666959504
11,60,8.28398592610961
11,61,6.853865532165554
11,62,5.385251116543123
11,63,3.9167325530503336
11,64,2.482769979522953
11,65,1.1119587552875505
11,66,-0.17635041984486702
11,67,-1.3782886818415068
11,68,-2.508908006894031
11,69,-3.595325722489012
11,70,-4.660471410269061
11,71,-5.707641706408827
11,72,-6.715482522233035
11,73,-7.644729463848695
11,74,-8.451855750173651
11,75,-9.104344158903336
11,76,-9.593233084679575
11,77,-9.938441060639416
11,78,-10.184166124206655
11,79,-10.386441615512743
11,80,-10.598241070331728
11,81,-10.856621895068407
11,82,-11.174970324742562
11,83,-11.543407025837027
11,84,-11.938069477107245
11,85,-12.335351379768117
11,86,-12.72509065313464
11,87,-13.117496001130695
11,88,-13.539462448280362
11,89,-14.018132608005093
11,90,-14.555869970134475
11,91,-15.10754718145629
11,92,-15.571097096434231
