time,ppg
16.163,3210.887296916188
16.17300133422283,2910.5865547927015
16.183002668445656,2985.1419107818847
16.193004002668484,2941.6930346446093
16.20300533689131,2970.576680800199
16.213006671114137,2949.0664844183048
16.223008005336965,2974.5599576597783
16.233009339559793,2955.8168169341275
16.24301067378262,2970.902391282223
16.25301200800545,2960.5853722525344
16.263013342228273,2981.65314560006
16.2730146764511,2970.745965287054
16.28301601067393,2989.8971564622148
16.293017344896757,2985.0720829697275
16.303018679119585,2995.276583750594
16.313020013342413,2994.637577856758
16.323021347565238,3000.88733140847
16.333022681788066,2998.9862116564505
16.343024016010894,3003.187066459536
16.35302535023372,3003.0574271945457
16.36302668445655,3004.526141024062
16.373028018679378,3000.179326939116
16.383029352902202,3004.246823156051
16.39303068712503,2999.287033860301
16.403032021347858,3006.1604226745417
16.413033355570686,2998.2749080290905
16.423034689793514,3006.589356911981
16.433036024016342,2997.7750874408794
16.443037358239167,3003.6507874291233
16.453038692461995,2996.634528200324
16.463040026684823,2996.2246556130754
16.47304136090765,2997.025475940583
16.48304269513048,2994.6195674967294
16.493044029353307,2997.4692123186564
16.503045363576135,2997.3494701720388
16.51304669779896,2996.4873338167076
16.523048032021787,3000.404679867589
16.533049366244615,2997.7030148887893
16.543050700467443,3003.8607152607033
16.55305203469027,2998.822971383173
16.5630533689131,3008.0110924834516
16.573054703135924,3002.9091344849244
16.58305603735875,3009.199204119393
16.59305737158158,3001.9523346996903
16.603058705804408,3009.7298835877914
16.613060040027236,3007.4047313452165
16.623061374250064,3008.4393770679535
16.633062708472888,3010.826177642746
16.643064042695716,3011.5675366994296
16.653065376918544,3011.616907800733
16.663066711141372,3010.4718494671756
16.6730680453642,3009.5314503510035
16.683069379587028,3009.5699355771167
16.693070713809853,3009.9120014046134
16.70307204803268,3012.0066549601097
16.71307338225551,3008.8800456102776
16.723074716478337,3013.8144017277205
16.733076050701165,3008.3369139006004
16.743077384923993,3012.2440126905794
16.753078719146817,3005.926126165898
16.763080053369645,3005.4185967039775
16.773081387592473,3007.166798654764
16.7830827218153,3010.5962461670224
16.79308405603813,3010.0316192993087
16.803085390260957,3015.3504358751784
16.81308672448378,3014.780593946962
16.82308805870661,3022.637713716324
16.833089392929438,3025.8445677247564
16.843090727152266,3028.840729879604
16.853092061375094,3029.56189692714
16.86309339559792,3031.6065080054404
16.87309472982075,3030.6423091567344
16.883096064043574,3035.8844038930583
16.893097398266402,3036.9689715235786
16.90309873248923,3039.375100479712
16.913100066712058,3038.0929575114556
16.923101400934886,3039.8433682216555
16.933102735157714,3038.234876021814
16.94310406938054,3038.6357327548762
16.953105403603367,3038.114995505874
16.963106737826195,3037.9751035175873
16.973108072049023,3036.9791415001123
16.98310940627185,3038.80624772895
16.99311074049468,3039.237055157023
17.003112074717503,3036.305355629463
17.01311340894033,3036.596197231382
17.02311474316316,3035.711337537353
17.033116077385987,3035.6873604652233
17.043117411608815,3034.988573073339
17.053118745831643,3033.203701164019
17.063120080054468,3034.1246217642006
17.073121414277296,3031.908598180841
17.083122748500124,3035.655891834647
17.09312408272295,3032.3177310697647
17.10312541694578,3036.612008367919
17.113126751168608,3034.8079425193064
17.123128085391436,3035.051018738818
17.13312941961426,3035.179139456987
17.143130753837088,3036.383841123545
17.153132088059916,3036.266782321321
17.163133422282744,3035.651740417016
17.173134756505572,3037.482390889054
17.183136090728397,3037.4292190241927
17.193137424951225,3035.1072066036586
17.203138759174053,3036.9539572212307
17.21314009339688,3035.735523719818
17.22314142761971,3036.0648347066985
17.233142761842537,3037.187659575686
17.243144096065365,3037.003434149137
17.25314543028819,3033.48848686465
17.263146764511017,3037.3082058303407
17.273148098733845,3035.0884423582147
17.283149432956673,3037.7245684229083
17.2931507671795,3033.126567057269
17.30315210140233,3037.560973374667
17.313153435625154,3032.7771429065465
17.32315476984798,3034.2809538845654
17.33315610407081,3033.5851646839956
17.343157438293638,3036.6079144822997
17.353158772516466,3033.694759734153
17.363160106739294,3033.824924057549
17.373161440962118,3040.4239103848377
17.383162775184946,3041.067945858799
17.393164109407774,3046.429466769222
17.403165443630602,3055.90572409341
17.41316677785343,3055.5599728828315
17.423168112076258,3059.229943962602
17.433169446299082,3060.473484184636
17.44317078052191,3060.501100047055
17.45317211474474,3062.002219717229
17.463173448967567,3064.3407271093256
17.473174783190395,3063.793849229466
17.483176117413223,3064.133174438361
17.49317745163605,3070.380779476544
17.503178785858875,3066.5336134936256
17.513180120081703,3066.7338469996575
17.52318145430453,3068.035351044563
17.53318278852736,3071.0284252990327
17.543184122750187,3069.1583687954376
17.553185456973015,3069.1094047762404
17.56318679119584,3069.713733193832
17.573188125418667,3064.880584869143
17.583189459641495,3069.451443169353
17.593190793864323,3065.9351480759515
17.60319212808715,3066.7724187123517
17.61319346230998,3065.7977100892936
17.623194796532804,3065.291541698486
17.633196130755632,3067.59619847598
17.64319746497846,3066.9903257701885
17.653198799201288,3067.455766632898
17.663200133424116,3069.216130289379
17.673201467646944,3071.319731292426
17.68320280186977,3069.741052074498
17.693204136092596,3069.706196093442
17.703205470315424,3070.483657119106
17.713206804538252,3071.7429082508665
17.72320813876108,3069.6090693391548
17.73320947298391,3070.9010986052463
17.743210807206733,3071.4035360825787
17.75321214142956,3070.904412907466
17.76321347565239,3073.539675157258
17.773214809875217,3074.257953387353
17.783216144098045,3070.4971242680526
17.793217478320873,3074.8936841787404
17.803218812543697,3070.383900381191
17.813220146766525,3073.8300228427515
17.823221480989353,3071.136286112004
17.83322281521218,3070.844056453523
17.84322414943501,3072.940293794853
17.853225483657837,3071.3630134788227
17.863226817880665,3075.854684863506
