Time-stamp,Pressure_cuff_signal,Signal_1
19.936,11440,53047
19.937,11456,53023
19.938,11440,53055
19.939,11392,53015
19.94,11472,53047
19.941,11440,53039
19.942,11472,53023
19.943,11472,53015
19.944,11440,53031
19.945,11472,53031
19.946,11440,53055
19.947,11440,53031
19.948,11472,53023
19.949,11472,53031
19.95,11440,53063
19.951,11456,53047
19.952,11456,53039
19.953,11408,53047
19.954,11472,53039
19.955,11408,53023
19.956,11456,53031
19.957,11456,53031
19.958,11440,53047
19.959,11440,53039
19.96,11376,53023
19.961,11456,53023
19.962,11472,53015
19.963,11456,53031
19.964,11440,53023
19.965,11456,53055
19.966,11488,53047
19.967,11440,53007
19.968,11472,53007
19.969,11440,53023
19.97,11440,53031
19.971,11456,53023
19.972,11440,53047
19.973,11424,53055
19.974,11440,53007
19.975,11456,53023
19.976,11488,53031
19.977,11440,53015
19.978,11424,53039
19.979,11440,53047
19.98,11440,53023
19.981,11472,53031
19.982,11440,53039
19.983,11440,53039
19.984,11440,53039
19.985,11424,53023
19.986,11440,53023
19.987,11472,53047
19.988,11440,53023
19.989,11472,53031
19.99,11440,53031
19.991,11408,53015
19.992,11456,53023
19.993,11472,53023
19.994,11440,53023
19.995,11424,53015
19.996,11440,53023
19.997,11456,53031
19.998,11472,53015
19.999,11440,53007
20,11440,53015
20.001,11440,53039
20.002,11424,53031
20.003,11440,53039
20.004,11456,53015
20.005,11456,53023
20.006,11440,53039
20.007,11440,52999
20.008,11456,53023
20.009,11408,53039
20.01,11456,53015
20.011,11472,53007
20.012,11440,53039
20.013,11424,53031
20.014,11440,53023
20.015,11456,53039
20.016,11440,53031
20.017,11440,53023
20.018,11440,53031
20.019,11440,53015
20.02,11440,53023
20.021,11440,53023
20.022,11440,53031
20.023,11456,53023
20.024,11456,53031
20.025,11424,53031
20.026,11408,53015
20.027,11440,53007
20.028,11440,53031
20.029,11440,53007
20.03,11440,53015
20.031,11456,53015
20.032,11408,53023
20.033,11440,53039
20.034,11440,53023
20.035,11456,53007
20.036,11424,53015
20.037,11472,53007
20.038,11408,53031
20.039,11424,53039
20.04,11440,53023
20.041,11440,52999
20.042,11408,53031
20.043,11408,53023
20.044,11504,53023
20.045,11440,53039
20.046,11440,53015
20.047,11440,53023
20.048,11472,53023
20.049,11424,53015
20.05,11472,53007
20.051,11440,53015
20.052,11472,53007
20.053,11440,53015
20.054,11424,53007
20.055,11440,53023
20.056,11424,53007
20.057,11440,52999
20.058,11440,53007
20.059,11408,53007
20.06,11440,53023
20.061,11472,53023
20.062,11440,53015
20.063,11440,53015
20.064,11440,53007
20.065,11424,53023
20.066,11440,52991
20.067,11440,53007
20.068,11440,53015
20.069,11472,53039
20.07,11440,53023
20.071,11440,52991
20.072,11456,53015
20.073,11440,53031
20.074,11440,53015
20.075,11424,52991
20.076,11456,53023
20.077,11440,53007
20.078,11440,53015
20.079,11440,52991
20.08,11440,53031
20.081,11456,53007
20.082,11424,53007
20.083,11456,53007
20.084,11424,53007
20.085,11472,53007
20.086,11456,52991
20.087,11440,53015
20.088,11456,52991
20.089,11440,53015
20.09,11440,53015
20.091,11440,53023
20.092,11440,52999
20.093,11472,53023
20.094,11440,53023
20.095,11408,52983
20.096,11440,53015
20.097,11472,53015
20.098,11408,53007
20.099,11440,53007
20.1,11472,52991
20.101,11440,52991
20.102,11472,52991
20.103,11440,53007
20.104,11440,53007
20.105,11440,53007
20.106,11440,53007
20.107,11392,52991
20.108,11440,52999
20.109,11440,52991
20.11,11408,52999
20.111,11440,52991
20.112,11408,52991
20.113,11440,52991
20.114,11440,52983
20.115,11424,52975
20.116,11440,53007
20.117,11424,52999
20.118,11408,52967
20.119,11408,53007
20.12,11440,52975
20.121,11408,53007
20.122,11440,53007
20.123,11440,52999
20.124,11408,52999
20.125,11472,52991
20.126,11456,53007
20.127,11456,52983
20.128,11456,52975
20.129,11440,52999
20.13,11408,52975
20.131,11408,52991
20.132,11440,53007
20.133,11456,53015
20.134,11408,53015
20.135,11440,52983
20.136,11408,52991
20.137,11440,52999
20.138,11440,53007
20.139,11456,52983
20.14,11440,52991
20.141,11472,52991
20.142,11472,53015
20.143,11424,53007
20.144,11440,52983
20.145,11408,52991
20.146,11440,52975
20.147,11472,52999
20.148,11440,52983
20.149,11472,52951
20.15,11408,52983
20.151,11440,52967
20.152,11440,52983
20.153,11456,52999
20.154,11440,52967
20.155,11440,52999
20.156,11472,52983
20.157,11456,52967
20.158,11440,52991
20.159,11472,52975
20.16,11440,52991
20.161,11440,52975
20.162,11408,53007
20.163,11440,52999
20.164,11488,52983
20.165,11440,52991
20.166,11424,52999
20.167,11440,52983
20.168,11440,52983
20.169,11440,52975
20.17,11472,52967
20.171,11408,52975
20.172,11440,52991
20.173,11408,52967
20.174,11440,52999
20.175,11408,52975
20.176,11440,52959
20.177,11440,52975
20.178,11456,52991
20.179,11440,52959
20.18,11472,52959
20.181,11440,52967
20.182,11408,52999
20.183,11440,53007
20.184,11440,52975
20.185,11472,52967
20.186,11440,52983
20.187,11456,52959
20.188,11440,52983
20.189,11440,52975
20.19,11456,52959
20.191,11472,52975
20.192,11456,52983
20.193,11440,52951
20.194,11440,52967
20.195,11440,52959
20.196,11440,52975
20.197,11440,52967
20.198,11424,52967
20.199,11472,52983
20.2,11440,52983
20.201,11408,52975
20.202,11424,52967
20.203,11424,52983
20.204,11440,52983
20.205,11440,52983
20.206,11456,52943
20.207,11408,52983
20.208,11472,52991
20.209,11472,52975
20.21,11440,52959
20.211,11424,52983
20.212,11424,52991
20.213,11424,52975
20.214,11440,52967
20.215,11440,52967
20.216,11440,52935
20.217,11472,52959
20.218,11440,52983
20.219,11440,52959
20.22,11472,52991
20.221,11424,52983
20.222,11408,52967
20.223,11440,52959
20.224,11440,52959
20.225,11408,52975
20.226,11440,52983
20.227,11440,52967
20.228,11440,52999
20.229,11440,52983
20.23,11472,52967
20.231,11456,52975
20.232,11440,52999
20.233,11424,52975
20.234,11440,52983
20.235,11440,52991
20.236,11424,52975
20.237,11456,53015
20.238,11440,52975
20.239,11472,53007
20.24,11456,52975
20.241,11472,52991
20.242,11488,53007
20.243,11440,52991
20.244,11440,53007
20.245,11472,53015
20.246,11488,52983
20.247,11472,53007
20.248,11440,53015
20.249,11440,52999
20.25,11440,52999
20.251,11440,53023
20.252,11440,53031
20.253,11440,53047
20.254,11456,53047
20.255,11440,53047
20.256,11472,53031
20.257,11408,53007
20.258,11440,53039
20.259,11472,53039
20.26,11408,53039
20.261,11424,53023
20.262,11440,53039
20.263,11440,53047
20.264,11408,53055
20.265,11424,53063
20.266,11440,53063
20.267,11424,53071
20.268,11440,53071
20.269,11456,53031
20.27,11440,53087
20.271,11440,53071
20.272,11440,53039
20.273,11424,53071
20.274,11440,53039
20.275,11424,53063
20.276,11440,53055
20.277,11408,53071
20.278,11440,53095
20.279,11408,53079
20.28,11440,53079
20.281,11408,53071
20.282,11440,53087
20.283,11456,53087
20.284,11440,53087
20.285,11440,53079
20.286,11440,53079
20.287,11440,53087
20.288,11440,53079
20.289,11440,53079
20.29,11408,53103
20.291,11472,53087
20.292,11440,53095
20.293,11440,53103
20.294,11472,53079
20.295,11440,53095
20.296,11440,53095
20.297,11472,53111
20.298,11456,53103
20.299,11456,53087
20.3,11440,53095
20.301,11456,53087
20.302,11472,53095
20.303,11440,53079
20.304,11456,53111
20.305,11440,53095
20.306,11440,53095
20.307,11472,53111
20.308,11440,53079
20.309,11456,53111
20.31,11440,53103
20.311,11456,53087
20.312,11440,53087
20.313,11440,53111
20.314,11408,53095
20.315,11440,53087
20.316,11456,53087
20.317,11440,53119
20.318,11440,53103
20.319,11472,53111
20.32,11440,53103
20.321,11472,53095
20.322,11440,53119
20.323,11456,53111
20.324,11456,53103
20.325,11408,53103
20.326,11424,53087
20.327,11440,53111
20.328,11440,53095
20.329,11472,53095
20.33,11440,53095
20.331,11424,53119
20.332,11440,53119
20.333,11440,53119
20.334,11440,53111
20.335,11440,53127
20.336,11440,53111
20.337,11440,53127
20.338,11392,53119
20.339,11424,53103
20.34,11440,53103
20.341,11456,53079
20.342,11424,53111
20.343,11440,53119
20.344,11456,53111
20.345,11408,53095
20.346,11472,53135
20.347,11440,53119
20.348,11472,53103
20.349,11440,53087
20.35,11440,53071
20.351,11472,53119
20.352,11472,53095
20.353,11408,53095
20.354,11408,53111
20.355,11456,53111
20.356,11456,53127
20.357,11440,53119
20.358,11440,53103
20.359,11440,53119
20.36,11472,53095
20.361,11440,53111
20.362,11440,53111
20.363,11472,53135
20.364,11440,53127
20.365,11440,53111
20.366,11440,53111
20.367,11408,53119
20.368,11456,53111
20.369,11440,53127
20.37,11408,53119
20.371,11424,53095
20.372,11504,53119
20.373,11440,53103
20.374,11440,53111
20.375,11456,53111
20.376,11440,53127
20.377,11440,53119
20.378,11440,53095
20.379,11440,53103
20.38,11408,53087
20.381,11440,53111
20.382,11392,53095
20.383,11440,53111
20.384,11408,53103
20.385,11440,53103
20.386,11472,53119
20.387,11424,53087
20.388,11440,53071
20.389,11440,53111
20.39,11424,53095
20.391,11408,53103
20.392,11408,53087
20.393,11488,53111
20.394,11456,53095
20.395,11440,53103
20.396,11456,53111
20.397,11408,53111
20.398,11440,53095
20.399,11456,53103
20.4,11440,53135
20.401,11440,53103
20.402,11440,53119
20.403,11440,53079
20.404,11424,53095
20.405,11440,53095
20.406,11424,53087
20.407,11456,53079
20.408,11440,53087
20.409,11456,53127
20.41,11440,53095
20.411,11440,53095
20.412,11456,53079
20.413,11472,53095
20.414,11440,53087
20.415,11440,53087
20.416,11440,53095
20.417,11440,53103
20.418,11440,53095
20.419,11456,53079
20.42,11440,53111
20.421,11440,53087
20.422,11424,53095
20.423,11440,53095
20.424,11440,53103
20.425,11456,53111
20.426,11472,53079
20.427,11408,53079
20.428,11440,53103
20.429,11424,53063
20.43,11408,53079
20.431,11440,53095
20.432,11440,53079
20.433,11440,53055
20.434,11440,53079
20.435,11408,53071
20.436,11456,53087
20.437,11440,53063
20.438,11408,53087
20.439,11440,53095
20.44,11440,53087
20.441,11440,53095
20.442,11440,53071
20.443,11456,53071
20.444,11440,53079
20.445,11472,53079
20.446,11440,53087
20.447,11440,53055
20.448,11408,53087
20.449,11440,53079
20.45,11440,53087
20.451,11504,53039
20.452,11456,53079
20.453,11408,53087
20.454,11440,53047
20.455,11440,53063
20.456,11456,53071
20.457,11440,53071
20.458,11440,53071
20.459,11408,53079
20.46,11456,53079
20.461,11424,53079
20.462,11440,53055
20.463,11440,53055
20.464,11408,53063
20.465,11472,53063
20.466,11456,53071
20.467,11440,53079
20.468,11440,53047
20.469,11440,53055
20.47,11440,53039
20.471,11440,53055
20.472,11440,53063
20.473,11440,53055
20.474,11424,53039
20.475,11440,53031
20.476,11440,53063
20.477,11440,53031
20.478,11472,53047
20.479,11440,53047
20.48,11440,53055
20.481,11440,53055
20.482,11440,53047
20.483,11408,53055
20.484,11440,53055
20.485,11504,53031
20.486,11440,53039
20.487,11472,53023
20.488,11440,53039
20.489,11408,53015
20.49,11440,53047
20.491,11456,53047
20.492,11456,53055
20.493,11472,53047
20.494,11488,53039
20.495,11440,53063
20.496,11472,53047
20.497,11472,53063
20.498,11408,53039
20.499,11440,53039
20.5,11440,53031
20.501,11440,53015
20.502,11440,53039
20.503,11472,53039
20.504,11440,53031
20.505,11408,53047
20.506,11440,53007
20.507,11424,53031
20.508,11472,53039
20.509,11472,53023
20.51,11440,53023
20.511,11472,53047
20.512,11440,53031
20.513,11456,53031
20.514,11456,53047
20.515,11440,53031
20.516,11472,53031
20.517,11440,53023
20.518,11472,53047
20.519,11472,53063
20.52,11440,53023
20.521,11456,53015
20.522,11472,53039
20.523,11456,53023
20.524,11456,53031
20.525,11440,53047
20.526,11456,53039
20.527,11392,53031
20.528,11408,53031
20.529,11440,53039
20.53,11440,52999
20.531,11440,53007
20.532,11472,52999
20.533,11472,53023
20.534,11408,53031
20.535,11440,53023
20.536,11440,53031
20.537,11440,53023
20.538,11440,53015
20.539,11408,53031
20.54,11424,53015
20.541,11440,53007
20.542,11440,53015
20.543,11472,53031
20.544,11424,53023
20.545,11440,53031
20.546,11472,53007
20.547,11440,53023
20.548,11456,53039
20.549,11440,53023
20.55,11440,53023
20.551,11472,53023
20.552,11456,53039
20.553,11504,53015
20.554,11408,53023
20.555,11456,53031
20.556,11424,53031
20.557,11440,53023
20.558,11408,53015
20.559,11440,53031
20.56,11440,53015
20.561,11440,53015
20.562,11440,53023
20.563,11456,53023
20.564,11408,52991
20.565,11440,53007
20.566,11472,52999
20.567,11472,52999
20.568,11440,53023
20.569,11456,53031
20.57,11440,53023
20.571,11424,53047
20.572,11472,53023
20.573,11408,53023
20.574,11440,53031
20.575,11440,52991
20.576,11440,53015
20.577,11408,53039
20.578,11456,53031
20.579,11424,53007
20.58,11456,52999
20.581,11456,53015
20.582,11440,53023
20.583,11424,53031
20.584,11472,53015
20.585,11408,53015
20.586,11456,53023
20.587,11456,53023
20.588,11472,53047
20.589,11456,53023
20.59,11456,53039
20.591,11440,53007
20.592,11472,53023
20.593,11440,52991
20.594,11440,52991
20.595,11456,53007
20.596,11440,53015
20.597,11472,52991
20.598,11472,53031
20.599,11440,53007
20.6,11440,53015
20.601,11456,53007
20.602,11456,53015
20.603,11408,53023
20.604,11440,53015
20.605,11440,52999
20.606,11440,53007
20.607,11456,52999
20.608,11440,53015
20.609,11456,53007
20.61,11440,53031
20.611,11408,52999
20.612,11472,53023
20.613,11408,53015
20.614,11440,53007
20.615,11440,53023
20.616,11424,53007
20.617,11408,53023
20.618,11424,53031
20.619,11440,53007
20.62,11472,53015
20.621,11424,53015
20.622,11408,53007
20.623,11440,52999
20.624,11456,53015
20.625,11408,52999
20.626,11440,52991
20.627,11440,52999
20.628,11440,52999
20.629,11440,53015
20.63,11440,52999
20.631,11440,52983
20.632,11440,53015
20.633,11456,52999
20.634,11504,53007
20.635,11440,53023
20.636,11440,52991
20.637,11472,53015
20.638,11424,53023
20.639,11456,52999
20.64,11472,52999
20.641,11456,53023
20.642,11472,53007
20.643,11440,52999
20.644,11440,53007
20.645,11472,53015
20.646,11456,52999
20.647,11440,52991
20.648,11472,52983
20.649,11472,52991
20.65,11440,53007
20.651,11472,52991
20.652,11440,53007
20.653,11440,53015
20.654,11440,52999
20.655,11440,52999
20.656,11408,52999
20.657,11408,53015
20.658,11424,53039
20.659,11456,53031
20.66,11440,52975
20.661,11456,52999
20.662,11440,52999
20.663,11424,52983
20.664,11440,53023
20.665,11456,53023
20.666,11472,52999
20.667,11440,53015
20.668,11440,52991
20.669,11440,53031
20.67,11456,52999
20.671,11440,52991
20.672,11440,52991
20.673,11424,52999
20.674,11440,52999
20.675,11440,52999
20.676,11440,52999
20.677,11440,52991
20.678,11456,52991
20.679,11488,52991
20.68,11456,52999
20.681,11440,53015
20.682,11408,52999
20.683,11424,53007
20.684,11440,52991
20.685,11440,52999
20.686,11472,53015
20.687,11472,53007
20.688,11456,52991
20.689,11440,52991
20.69,11472,52983
20.691,11440,53015
20.692,11408,52999
20.693,11488,52959
20.694,11472,52991
20.695,11456,52991
20.696,11440,52983
20.697,11440,52967
20.698,11552,53007
20.699,11440,52967
20.7,11408,52975
20.701,11456,52991
20.702,11440,52991
20.703,11456,52983
20.704,11440,53007
20.705,11408,52983
20.706,11472,52983
20.707,11440,52991
20.708,11456,52991
20.709,11456,52999
20.71,11440,53007
20.711,11440,52991
20.712,11440,52983
20.713,11408,52975
20.714,11440,52983
20.715,11456,52967
20.716,11408,52975
20.717,11440,52991
20.718,11440,52991
20.719,11424,52991
20.72,11424,52999
20.721,11424,52999
20.722,11440,52983
20.723,11440,52983
20.724,11408,52999
20.725,11472,52975
20.726,11440,52991
20.727,11472,52967
20.728,11408,52975
20.729,11504,52999
20.73,11424,52975
20.731,11424,52983
20.732,11440,52991
20.733,11440,52975
20.734,11472,52967
20.735,11440,52983
20.736,11440,52999
20.737,11472,52983
20.738,11408,52951
20.739,11440,52959
20.74,11440,52983
20.741,11440,52983
20.742,11440,52967
20.743,11472,52967
20.744,11424,52967
20.745,11456,52975
20.746,11408,52967
20.747,11472,52991
20.748,11472,52991
20.749,11440,52975
20.75,11456,52967
20.751,11472,52951
20.752,11472,52959
20.753,11456,53007
20.754,11456,52975
20.755,11440,52967
20.756,11440,53007
20.757,11440,52975
20.758,11440,52975
20.759,11408,52967
20.76,11472,52967
20.761,11440,52935
20.762,11440,52983
20.763,11392,52951
20.764,11440,52967
20.765,11472,52959
20.766,11424,52959
20.767,11440,52951
20.768,11440,52983
20.769,11456,52951
20.77,11408,52951
20.771,11440,52983
20.772,11456,53007
20.773,11456,52951
20.774,11440,52991
20.775,11440,52967
20.776,11440,52943
20.777,11440,52951
20.778,11472,52975
20.779,11472,52983
20.78,11440,52951
20.781,11440,52959
20.782,11472,52959
20.783,11440,52967
20.784,11440,52951
20.785,11424,52975
20.786,11440,52935
20.787,11440,52975
20.788,11424,52975
20.789,11472,52975
20.79,11440,52975
20.791,11440,52943
20.792,11440,52959
20.793,11440,52967
20.794,11456,52951
20.795,11472,52943
20.796,11456,52951
20.797,11456,52959
20.798,11472,52951
20.799,11456,52943
20.8,11456,52951
20.801,11456,52943
20.802,11456,52935
20.803,11440,52943
20.804,11408,52943
20.805,11408,52943
20.806,11440,52967
20.807,11472,52951
20.808,11440,52959
20.809,11472,52983
20.81,11440,52951
20.811,11440,52983
20.812,11456,52935
20.813,11392,52935
20.814,11472,52959
20.815,11456,52967
20.816,11440,52959
20.817,11424,52951
20.818,11424,52951
20.819,11440,52967
20.82,11440,52975
20.821,11472,52967
20.822,11440,52975
20.823,11440,52967
20.824,11440,52983
20.825,11440,52983
20.826,11440,52983
20.827,11440,52967
20.828,11488,52991
20.829,11440,52991
20.83,11424,52991
20.831,11440,52999
20.832,11456,53007
20.833,11392,52991
20.834,11456,52991
20.835,11408,52999
20.836,11408,53015
20.837,11472,53007
20.838,11408,52999
20.839,11488,53007
20.84,11472,52999
20.841,11440,53023
20.842,11408,53023
20.843,11440,52999
20.844,11472,53007
20.845,11440,53023
20.846,11408,53023
20.847,11456,53047
20.848,11440,53023
20.849,11408,53055
20.85,11440,53055
20.851,11440,53031
20.852,11440,53055
20.853,11440,53047
20.854,11456,53015
20.855,11408,53055
20.856,11440,53063
20.857,11440,53039
20.858,11440,53039
20.859,11440,53079
20.86,11472,53055
20.861,11424,53063
20.862,11408,53071
20.863,11376,53079
20.864,11440,53063
20.865,11472,53079
20.866,11440,53071
20.867,11440,53055
20.868,11456,53087
20.869,11440,53079
20.87,11424,53111
20.871,11456,53079
20.872,11440,53071
20.873,11440,53087
20.874,11440,53087
20.875,11440,53087
20.876,11440,53087
20.877,11440,53087
20.878,11424,53119
20.879,11408,53095
20.88,11440,53095
20.881,11408,53095
20.882,11440,53087
20.883,11440,53087
20.884,11408,53127
20.885,11456,53095
20.886,11440,53103
20.887,11440,53095
20.888,11440,53103
20.889,11472,53103
20.89,11440,53095
20.891,11440,53087
20.892,11440,53095
20.893,11456,53103
20.894,11472,53119
20.895,11408,53111
20.896,11472,53087
20.897,11440,53087
20.898,11440,53087
20.899,11440,53103
20.9,11440,53111
20.901,11424,53103
20.902,11424,53103
20.903,11408,53095
20.904,11440,53087
20.905,11440,53111
20.906,11440,53119
20.907,11408,53095
20.908,11392,53119
20.909,11424,53119
20.91,11472,53127
20.911,11488,53127
20.912,11424,53127
20.913,11424,53119
20.914,11440,53111
20.915,11424,53103
20.916,11440,53111
20.917,11440,53103
20.918,11440,53119
20.919,11408,53127
20.92,11440,53119
20.921,11440,53119
20.922,11440,53127
20.923,11440,53135
20.924,11440,53127
20.925,11472,53127
20.926,11440,53111
20.927,11440,53095
20.928,11408,53127
20.929,11456,53119
20.93,11440,53143
20.931,11472,53135
20.932,11440,53135
20.933,11456,53119
20.934,11440,53135
20.935,11440,53119
20.936,11440,53119
20.937,11440,53127
20.938,11456,53119
20.939,11472,53103
20.94,11408,53119
20.941,11456,53111
20.942,11376,53103
20.943,11440,53119
20.944,11440,53127
20.945,11440,53111
20.946,11472,53135
20.947,11424,53103
20.948,11440,53119
20.949,11440,53103
20.95,11424,53119
20.951,11424,53119
20.952,11440,53127
20.953,11408,53103
20.954,11440,53119
20.955,11440,53127
20.956,11456,53119
20.957,11440,53095
20.958,11472,53127
20.959,11440,53111
20.96,11408,53087
20.961,11440,53127
20.962,11440,53111
20.963,11472,53103
20.964,11472,53127
20.965,11408,53087
20.966,11440,53111
20.967,11456,53103
20.968,11440,53095
20.969,11440,53111
20.97,11424,53119
20.971,11440,53135
20.972,11456,53135
20.973,11392,53103
20.974,11424,53119
20.975,11440,53103
20.976,11440,53111
20.977,11472,53095
20.978,11440,53111
20.979,11440,53111
20.98,11456,53103
20.981,11440,53127
20.982,11456,53111
20.983,11456,53103
20.984,11424,53103
20.985,11440,53119
20.986,11424,53095
20.987,11440,53127
20.988,11472,53111
20.989,11440,53103
20.99,11440,53127
20.991,11440,53095
20.992,11440,53111
20.993,11424,53103
20.994,11408,53095
20.995,11424,53111
20.996,11440,53111
20.997,11440,53095
20.998,11456,53119
20.999,11408,53111
21,11408,53095
21.001,11424,53103
21.002,11472,53079
21.003,11440,53111
21.004,11440,53087
21.005,11408,53087
21.006,11440,53087
21.007,11424,53087
21.008,11456,53095
21.009,11456,53095
21.01,11472,53087
21.011,11440,53087
21.012,11440,53087
21.013,11440,53095
21.014,11472,53087
21.015,11408,53095
21.016,11440,53103
21.017,11440,53095
21.018,11440,53103
21.019,11440,53071
21.02,11424,53095
21.021,11440,53079
21.022,11408,53055
21.023,11472,53111
21.024,11456,53071
21.025,11472,53063
21.026,11440,53079
21.027,11424,53079
21.028,11440,53071
21.029,11408,53063
21.03,11440,53055
21.031,11440,53063
21.032,11440,53063
21.033,11472,53071
21.034,11440,53095
21.035,11456,53047
21.036,11440,53063
21.037,11472,53071
21.038,11456,53071
21.039,11472,53047
21.04,11440,53063
21.041,11456,53079
21.042,11440,53079
21.043,11440,53071
21.044,11456,53055
21.045,11472,53079
21.046,11440,53047
21.047,11440,53063
21.048,11408,53063
21.049,11440,53047
21.05,11408,53039
21.051,11472,53055
21.052,11408,53055
21.053,11440,53063
21.054,11424,53079
21.055,11472,53063
21.056,11440,53039
21.057,11408,53039
21.058,11456,53063
21.059,11440,53087
21.06,11472,53055
21.061,11440,53055
21.062,11440,53055
21.063,11408,53063
21.064,11472,53055
21.065,11456,53055
21.066,11440,53047
21.067,11440,53047
21.068,11472,53023
21.069,11456,53055
21.07,11456,53039
21.071,11440,53039
21.072,11424,53063
21.073,11472,53047
21.074,11440,53039
21.075,11440,53039
21.076,11440,53055
21.077,11408,53055
21.078,11408,53063
21.079,11440,53023
21.08,11424,53055
21.081,11424,53055
21.082,11456,53039
21.083,11456,53039
21.084,11440,53039
21.085,11440,53039
21.086,11472,53047
21.087,11440,53047
21.088,11424,53039
21.089,11440,53039
21.09,11456,53031
21.091,11440,53023
21.092,11440,53039
21.093,11440,53015
21.094,11440,53023
21.095,11440,53031
21.096,11408,53031
21.097,11440,53015
21.098,11440,53047
21.099,11472,53031
21.1,11440,53031
21.101,11440,53047
21.102,11440,53039
21.103,11440,53031
21.104,11472,53015
21.105,11456,53015
21.106,11456,53031
21.107,11440,53031
21.108,11440,53023
21.109,11472,53039
21.11,11424,53023
21.111,11440,53039
21.112,11488,53031
21.113,11440,53031
21.114,11440,53023
21.115,11408,53015
21.116,11456,53015
21.117,11440,53031
21.118,11440,53039
21.119,11424,53031
21.12,11440,53023
21.121,11440,53023
21.122,11440,53031
21.123,11440,53039
21.124,11440,53023
21.125,11472,53023
21.126,11408,53015
21.127,11440,53039
21.128,11408,53007
21.129,11440,53047
21.13,11440,53015
21.131,11440,53031
21.132,11440,53031
21.133,11440,53015
21.134,11408,53015
21.135,11408,53023
21.136,11472,53007
21.137,11456,53015
21.138,11440,53039
21.139,11408,53015
21.14,11440,53031
21.141,11440,53023
21.142,11424,53031
21.143,11440,53031
21.144,11456,53031
21.145,11440,53015
21.146,11408,53015
21.147,11456,53031
21.148,11472,53031
21.149,11408,53015
21.15,11472,53023
21.151,11440,53023
21.152,11440,53007
21.153,11440,52999
21.154,11456,53015
21.155,11456,52999
21.156,11440,53015
21.157,11456,53015
21.158,11440,53047
21.159,11408,53015
21.16,11472,53015
21.161,11456,53023
21.162,11440,53007
21.163,11440,53023
21.164,11440,53023
21.165,11440,53023
21.166,11456,53015
21.167,11488,53007
21.168,11424,53031
21.169,11408,53015
21.17,11408,53023
21.171,11472,53039
21.172,11488,53023
21.173,11440,53031
21.174,11472,52991
21.175,11440,53023
21.176,11440,53015
21.177,11472,52999
21.178,11440,53007
21.179,11440,52983
21.18,11408,53015
21.181,11424,53007
21.182,11440,53007
21.183,11440,53023
21.184,11392,53031
21.185,11408,53015
21.186,11440,53023
21.187,11408,52999
21.188,11440,52999
21.189,11408,53023
21.19,11440,53015
21.191,11440,53023
21.192,11440,53015
21.193,11408,53047
21.194,11424,53031
21.195,11440,53031
21.196,11440,52999
21.197,11456,53015
21.198,11424,53015
21.199,11456,53023
21.2,11440,53015
21.201,11440,53015
21.202,11472,53015
21.203,11472,53015
21.204,11472,53039
21.205,11456,52999
21.206,11408,53007
21.207,11440,52999
21.208,11392,52983
21.209,11472,52999
21.21,11440,53031
21.211,11472,52999
21.212,11408,52983
21.213,11440,52983
21.214,11440,53007
21.215,11472,53031
21.216,11440,53031
21.217,11472,53007
21.218,11424,52983
21.219,11424,52991
21.22,11408,52983
21.221,11424,52999
21.222,11408,53023
21.223,11440,52999
21.224,11408,52991
21.225,11440,52975
21.226,11440,52991
21.227,11424,52991
21.228,11456,53023
21.229,11424,53015
21.23,11440,52999
21.231,11456,53015
21.232,11456,52999
21.233,11440,52991
21.234,11440,52991
21.235,11440,52991
21.236,11440,53007
21.237,11440,52983
21.238,11408,52999
21.239,11440,53007
21.24,11440,53015
21.241,11440,53007
21.242,11440,52999
21.243,11440,52991
21.244,11440,53007
21.245,11456,53007
21.246,11472,52999
21.247,11472,52983
21.248,11440,52983
21.249,11440,53007
21.25,11440,53007
21.251,11392,53015
21.252,11440,52999
21.253,11408,52999
21.254,11440,52967
21.255,11440,52983
21.256,11440,52999
21.257,11440,52991
21.258,11440,53007
21.259,11440,52999
21.26,11472,52991
21.261,11424,53015
21.262,11440,52983
21.263,11440,52975
21.264,11440,52983
21.265,11440,52983
21.266,11408,52991
21.267,11408,52967
21.268,11440,52999
21.269,11440,52991
21.27,11472,53007
21.271,11440,53007
21.272,11440,52991
21.273,11456,52975
21.274,11472,52967
21.275,11408,52999
21.276,11440,52991
21.277,11456,53007
21.278,11440,52999
21.279,11440,52991
21.28,11456,52999
21.281,11440,52983
21.282,11456,52991
21.283,11456,52983
21.284,11440,52975
21.285,11472,52983
21.286,11440,52983
21.287,11424,52975
21.288,11472,53015
21.289,11440,52983
21.29,11440,53007
21.291,11440,52991
21.292,11456,52999
21.293,11440,52999
21.294,11408,52967
21.295,11440,52983
21.296,11472,52991
21.297,11408,52967
21.298,11408,52951
21.299,11440,52967
21.3,11440,52983
21.301,11440,52975
21.302,11424,52991
21.303,11456,52975
21.304,11456,52959
21.305,11440,52991
21.306,11440,52967
21.307,11424,52943
21.308,11440,52959
21.309,11472,52967
21.31,11456,52959
21.311,11440,52951
21.312,11440,52975
21.313,11440,52959
21.314,11456,52975
21.315,11472,52959
21.316,11456,52959
21.317,11472,52991
21.318,11472,52951
21.319,11472,52951
21.32,11472,52967
21.321,11472,52983
21.322,11440,52967
21.323,11456,52975
21.324,11472,52943
21.325,11408,52975
21.326,11440,52951
21.327,11440,52959
21.328,11440,52967
21.329,11472,52983
21.33,11440,52951
21.331,11440,52959
21.332,11440,52975
