time,ppg
17.36,3035
17.361,3021
17.362,3027
17.363,3036
17.364,3035
17.365,3043
17.366,3037
17.367,3027
17.368,3043
17.369,3043
17.37,3043
17.371,3041
17.372,3029
17.373,3045
17.374,3047
17.375,3043
17.376,3039
17.377,3028
17.378,3044
17.379,3039
17.38,3044
17.381,3047
17.382,3029
17.383,3043
17.384,3045
17.385,3047
17.386,3043
17.387,3035
17.388,3047
17.389,3041
17.39,3045
17.391,3047
17.392,3033
17.393,3054
17.394,3047
17.395,3050
17.396,3055
17.397,3044
17.398,3052
17.399,3047
17.4,3054
17.401,3067
17.402,3045
17.403,3059
17.404,3055
17.405,3055
17.406,3065
17.407,3045
17.408,3057
17.409,3063
17.41,3061
17.411,3053
17.412,3053
17.413,3055
17.414,3059
17.415,3058
17.416,3046
17.417,3052
17.418,3063
17.419,3052
17.42,3063
17.421,3052
17.422,3063
17.423,3061
17.424,3065
17.425,3067
17.426,3051
17.427,3063
17.428,3055
17.429,3064
17.43,3065
17.431,3048
17.432,3060
17.433,3064
17.434,3061
17.435,3062
17.436,3053
17.437,3068
17.438,3061
17.439,3063
17.44,3067
17.441,3047
17.442,3061
17.443,3061
17.444,3066
17.445,3064
17.446,3052
17.447,3061
17.448,3065
17.449,3064
17.45,3054
17.451,3062
17.452,3061
17.453,3064
17.454,3067
17.455,3049
17.456,3065
17.457,3067
17.458,3065
17.459,3079
17.46,3053
17.461,3063
17.462,3064
17.463,3065
17.464,3065
17.465,3059
17.466,3064
17.467,3064
17.468,3077
17.469,3053
17.47,3059
17.471,3067
17.472,3063
17.473,3075
17.474,3055
17.475,3065
17.476,3061
17.477,3067
17.478,3067
17.479,3053
17.48,3076
17.481,3065
17.482,3063
17.483,3069
17.484,3052
17.485,3068
17.486,3067
17.487,3061
17.488,3059
17.489,3063
17.49,3067
17.491,3079
17.492,3077
17.493,3076
17.494,3061
17.495,3077
17.496,3077
17.497,3077
17.498,3060
17.499,3061
17.5,3077
17.501,3068
17.502,3065
17.503,3063
17.504,3059
17.505,3067
17.506,3067
17.507,3067
17.508,3065
17.509,3059
17.51,3067
17.511,3067
17.512,3077
17.513,3061
17.514,3061
17.515,3077
17.516,3080
17.517,3069
17.518,3059
17.519,3064
17.52,3067
17.521,3067
17.522,3068
17.523,3059
17.524,3065
17.525,3076
17.526,3069
17.527,3077
17.528,3059
17.529,3077
17.53,3068
17.531,3067
17.532,3079
17.533,3052
17.534,3079
17.535,3067
17.536,3079
17.537,3081
17.538,3062
17.539,3079
17.54,3068
17.541,3079
17.542,3077
17.543,3055
17.544,3064
17.545,3067
17.546,3065
17.547,3067
17.548,3055
17.549,3067
17.55,3068
17.551,3079
17.552,3077
17.553,3061
17.554,3077
17.555,3077
17.556,3076
17.557,3080
17.558,3055
17.559,3079
17.56,3066
17.561,3075
17.562,3055
17.563,3055
17.564,3068
17.565,3067
17.566,3077
17.567,3062
17.568,3077
17.569,3065
17.57,3067
17.571,3077
17.572,3061
17.573,3067
17.574,3068
17.575,3067
17.576,3067
17.577,3055
17.578,3063
17.579,3067
17.58,3068
17.581,3078
17.582,3059
17.583,3065
17.584,3068
17.585,3067
17.586,3079
17.587,3061
17.588,3076
17.589,3080
17.59,3077
17.591,3055
17.592,3061
17.593,3065
17.594,3069
17.595,3066
17.596,3059
17.597,3067
17.598,3066
17.599,3065
17.6,3064
17.601,3069
17.602,3067
17.603,3068
17.604,3069
17.605,3067
17.606,3055
17.607,3067
17.608,3067
17.609,3068
17.61,3079
17.611,3061
17.612,3075
17.613,3067
17.614,3065
17.615,3064
17.616,3052
17.617,3067
17.618,3064
17.619,3077
17.62,3065
17.621,3053
17.622,3067
17.623,3064
17.624,3067
17.625,3067
17.626,3052
17.627,3077
17.628,3065
17.629,3077
17.63,3075
17.631,3054
17.632,3065
17.633,3068
17.634,3079
17.635,3067
17.636,3060
17.637,3075
17.638,3062
17.639,3067
17.64,3059
17.641,3068
17.642,3068
17.643,3067
17.644,3078
17.645,3059
17.646,3068
17.647,3067
17.648,3068
17.649,3067
17.65,3055
17.651,3079
17.652,3067
17.653,3067
17.654,3079
17.655,3058
17.656,3069
17.657,3077
17.658,3077
17.659,3046
17.66,3061
17.661,3068
17.662,3067
17.663,3076
17.664,3077
17.665,3056
17.666,3077
17.667,3077
17.668,3077
17.669,3076
17.67,3061
17.671,3065
17.672,3077
17.673,3075
17.674,3059
17.675,3064
17.676,3077
17.677,3076
17.678,3077
17.679,3077
17.68,3055
17.681,3069
17.682,3077
17.683,3068
17.684,3080
17.685,3059
17.686,3068
17.687,3068
17.688,3069
17.689,3079
17.69,3055
17.691,3077
17.692,3068
17.693,3076
17.694,3061
17.695,3069
17.696,3075
17.697,3077
17.698,3076
17.699,3055
17.7,3080
17.701,3066
17.702,3067
17.703,3079
17.704,3061
17.705,3065
17.706,3068
17.707,3079
17.708,3077
17.709,3059
17.71,3076
17.711,3068
17.712,3077
17.713,3095
17.714,3056
17.715,3067
17.716,3068
17.717,3077
17.718,3080
17.719,3056
17.72,3077
17.721,3075
17.722,3069
17.723,3062
17.724,3059
17.725,3069
17.726,3075
17.727,3068
17.728,3064
17.729,3077
17.73,3077
17.731,3076
17.732,3080
17.733,3059
17.734,3067
17.735,3077
17.736,3068
17.737,3077
17.738,3061
17.739,3068
17.74,3078
17.741,3067
17.742,3079
17.743,3061
17.744,3069
17.745,3078
17.746,3077
17.747,3076
17.748,3059
17.749,3067
17.75,3077
17.751,3077
17.752,3076
17.753,3059
17.754,3076
17.755,3076
17.756,3069
17.757,3068
17.758,3060
17.759,3079
17.76,3077
17.761,3065
17.762,3079
17.763,3062
17.764,3076
17.765,3096
17.766,3067
17.767,3080
17.768,3061
17.769,3076
17.77,3076
17.771,3077
17.772,3079
17.773,3062
17.774,3077
17.775,3077
17.776,3077
17.777,3078
17.778,3056
17.779,3075
17.78,3077
17.781,3079
17.782,3059
17.783,3063
17.784,3080
17.785,3078
17.786,3065
17.787,3059
17.788,3076
17.789,3076
17.79,3077
17.791,3078
17.792,3065
17.793,3079
17.794,3079
17.795,3075
17.796,3082
17.797,3064
17.798,3077
17.799,3077
17.8,3077
17.801,3069
17.802,3058
17.803,3068
17.804,3068
17.805,3068
17.806,3087
17.807,3054
17.808,3078
17.809,3067
17.81,3079
17.811,3080
17.812,3060
17.813,3079
17.814,3078
17.815,3077
17.816,3087
17.817,3055
17.818,3077
17.819,3067
17.82,3081
17.821,3076
17.822,3063
17.823,3068
17.824,3077
17.825,3067
17.826,3061
17.827,3065
17.828,3080
17.829,3077
17.83,3079
17.831,3059
17.832,3076
17.833,3078
17.834,3064
17.835,3076
17.836,3061
17.837,3067
17.838,3068
17.839,3076
17.84,3079
17.841,3061
17.842,3080
17.843,3081
17.844,3079
17.845,3081
17.846,3060
17.847,3076
17.848,3067
17.849,3077
17.85,3061
17.851,3067
17.852,3075
17.853,3068
17.854,3077
17.855,3061
17.856,3076
17.857,3078
17.858,3080
17.859,3077
17.86,3064
17.861,3080
17.862,3076
17.863,3076
17.864,3087
17.865,3059
17.866,3078
17.867,3079
17.868,3077
17.869,3077
17.87,3065
17.871,3077
17.872,3066
17.873,3078
17.874,3079
17.875,3055
17.876,3076
17.877,3076
17.878,3075
17.879,3077
17.88,3064
17.881,3091
17.882,3076
17.883,3080
17.884,3079
17.885,3055
17.886,3079
17.887,3079
17.888,3079
17.889,3079
17.89,3059
17.891,3068
17.892,3069
17.893,3076
17.894,3069
17.895,3055
17.896,3075
17.897,3069
17.898,3080
17.899,3077
17.9,3064
17.901,3069
17.902,3076
17.903,3077
17.904,3078
17.905,3061
17.906,3067
17.907,3076
17.908,3080
17.909,3081
17.91,3063
17.911,3067
17.912,3079
17.913,3077
17.914,3081
17.915,3061
17.916,3077
17.917,3067
17.918,3081
17.919,3080
17.92,3063
17.921,3076
17.922,3067
17.923,3080
17.924,3061
17.925,3056
17.926,3077
17.927,3065
17.928,3081
17.929,3065
17.93,3067
17.931,3075
17.932,3081
17.933,3081
17.934,3060
17.935,3079
17.936,3077
17.937,3078
17.938,3079
17.939,3065
17.94,3076
17.941,3079
17.942,3077
17.943,3081
17.944,3062
17.945,3081
17.946,3087
17.947,3083
17.948,3081
17.949,3067
17.95,3083
17.951,3089
17.952,3087
17.953,3077
17.954,3087
17.955,3087
17.956,3083
17.957,3089
17.958,3076
17.959,3091
17.96,3087
17.961,3089
17.962,3096
17.963,3080
17.964,3096
17.965,3095
17.966,3093
17.967,3097
17.968,3080
17.969,3093
17.97,3093
17.971,3097
17.972,3093
17.973,3087
17.974,3097
17.975,3099
17.976,3103
17.977,3092
17.978,3090
17.979,3101
17.98,3097
17.981,3100
17.982,3092
17.983,3095
17.984,3103
17.985,3101
17.986,3100
17.987,3099
17.988,3091
17.989,3099
17.99,3097
17.991,3101
17.992,3089
17.993,3101
17.994,3101
17.995,3101
17.996,3100
17.997,3097
17.998,3097
17.999,3107
18.0,3099
18.001,3107
18.002,3095
18.003,3103
18.004,3103
18.005,3103
18.006,3093
18.007,3095
18.008,3108
18.009,3103
18.01,3103
18.011,3109
18.012,3095
18.013,3107
18.014,3101
18.015,3099
18.016,3103
18.017,3092
18.018,3108
18.019,3103
18.02,3099
18.021,3109
18.022,3093
18.023,3113
18.024,3107
18.025,3109
18.026,3108
18.027,3093
18.028,3109
18.029,3107
18.03,3103
18.031,3103
