time,ppg,ppg_preprocessed
16.55305203469027,2998.822971383173,-64.30904832853948
16.5630533689131,3008.0110924834516,-60.28887645948988
16.573054703135924,3002.9091344849244,-56.423926702113235
16.58305603735875,3009.199204119393,-52.73068322379572
16.59305737158158,3001.9523346996903,-49.20450375955112
16.603058705804408,3009.7298835877914,-45.833081828166726
16.613060040027236,3007.4047313452165,-42.60960425037301
16.623061374250064,3008.4393770679535,-39.538632936675015
16.633062708472888,3010.826177642746,-36.63367699065971
16.643064042695716,3011.5675366994296,-33.90926922143025
16.653065376918544,3011.616907800733,-31.372380401514896
16.663066711141372,3010.4718494671756,-29.019655965872953
16.6730680453642,3009.5314503510035,-26.843966277929656
16.683069379587028,3009.5699355771167,-24.846130979000414
16.693070713809853,3009.9120014046134,-23.04219331819477
16.70307204803268,3012.0066549601097,-21.45817776932752
16.71307338225551,3008.8800456102776,-20.11160734014877
16.723074716478337,3013.8144017277205,-18.98647599743154
16.733076050701165,3008.3369139006004,-18.011836409761646
16.743077384923993,3012.2440126905794,-17.054294738944396
16.753078719146817,3005.926126165898,-15.931859708043104
16.763080053369645,3005.4185967039775,-14.449215399398708
16.773081387592473,3007.166798654764,-12.443651429703515
16.7830827218153,3010.5962461670224,-9.823981505237024
16.79308405603813,3010.0316192993087,-6.589749177058451
16.803085390260957,3015.3504358751784,-2.829839816096607
16.81308672448378,3014.780593946962,1.294432745377304
16.82308805870661,3022.637713716324,5.578044601378533
16.833089392929438,3025.8445677247564,9.809448466967037
16.843090727152266,3028.840729879604,13.808170252331243
16.853092061375094,3029.56189692714,17.450070886466342
16.86309339559792,3031.6065080054404,20.671188200102492
16.87309472982075,3030.6423091567344,23.452508832739344
16.883096064043574,3035.8844038930583,25.79804871924035
16.893097398266402,3036.9689715235786,27.72000654036311
16.90309873248923,3039.375100479712,29.23665289347946
16.913100066712058,3038.0929575114556,30.377789050534652
16.923101400934886,3039.8433682216555,31.188637470168196
16.933102735157714,3038.234876021814,31.72707663521886
16.94310406938054,3038.6357327548762,32.054638863345374
16.953105403603367,3038.114995505874,32.22477444948599
16.963106737826195,3037.9751035175873,32.27286622207449
16.973108072049023,3036.9791415001123,32.2119098951812
16.98310940627185,3038.80624772895,32.036263462782316
16.99311074049468,3039.237055157023,31.733148606206687
17.003112074717503,3036.305355629463,31.297056512170936
17.01311340894033,3036.596197231382,30.739763501582324
17.02311474316316,3035.711337537353,30.09250016378819
17.033116077385987,3035.6873604652233,29.402365238460433
17.043117411608815,3034.988573073339,28.72572853421884
17.053118745831643,3033.203701164019,28.11910188845017
17.063120080054468,3034.1246217642006,27.627975985198443
17.073121414277296,3031.908598180841,27.276486955142335
17.083122748500124,3035.655891834647,27.062057355948625
17.09312408272295,3032.3177310697647,26.957392459427616
17.10312541694578,3036.612008367919,26.918764437707733
17.113126751168608,3034.8079425193064,26.89698863144428
17.123128085391436,3035.051018738818,26.846768754766185
17.13312941961426,3035.179139456987,26.731553395386562
17.143130753837088,3036.383841123545,26.524639256869648
17.153132088059916,3036.266782321321,26.20937515447504
17.163133422282744,3035.651740417016,25.779734773820355
17.173134756505572,3037.482390889054,25.240780290293017
17.183136090728397,3037.4292190241927,24.608393539756317
17.193137424951225,3035.1072066036586,23.906852770292105
17.203138759174053,3036.9539572212307,23.162748855430845
17.21314009339688,3035.735523719818,22.39669419458408
17.22314142761971,3036.0648347066985,21.61665833164828
17.233142761842537,3037.187659575686,20.815535753942754
17.243144096065365,3037.003434149137,19.972784353936962
17.25314543028819,3033.48848686465,19.058049786687402
17.263146764511017,3037.3082058303407,18.035908070168336
17.273148098733845,3035.0884423582147,16.874331348148132
17.283149432956673,3037.7245684229083,15.558764521167449
17.2931507671795,3033.126567057269,14.10814353739288
17.30315210140233,3037.560973374667,12.586441937358735
17.313153435625154,3032.7771429065465,11.105443272520391
17.32315476984798,3034.2809538845654,9.81684136201399
17.33315610407081,3033.5851646839956,8.893840383395277
17.343157438293638,3036.6079144822997,8.504846252993103
17.353158772516466,3033.694759734153,8.781845543073567
17.363160106739294,3033.824924057549,9.78598093407827
17.373161440962118,3040.4239103848377,11.478531926032593
17.383162775184946,3041.067945858799,13.71125910727117
17.393164109407774,3046.429466769222,16.245642729792884
17.403165443630602,3055.90572409341,18.799274057901485
17.41316677785343,3055.5599728828315,21.10681525315017
17.423168112076258,3059.229943962602,22.974867681954915
17.433169446299082,3060.473484184636,24.311470412637153
17.44317078052191,3060.501100047055,25.12384467986522
17.45317211474474,3062.002219717229,25.491568644001873
17.463173448967567,3064.3407271093256,25.528723596285
17.473174783190395,3063.793849229466,25.347925709999316
17.483176117413223,3064.133174438361,25.0344288686871
17.49317745163605,3070.380779476544,24.63412536229569
17.503178785858875,3066.5336134936256,24.155000489612423
17.513180120081703,3066.7338469996575,23.576051303379145
17.52318145430453,3068.035351044563,22.857870886132634
17.53318278852736,3071.0284252990327,21.955867588738943
17.543184122750187,3069.1583687954376,20.837909255009713
17.553185456973015,3069.1094047762404,19.501058825767373
17.56318679119584,3069.713733193832,17.97937937488327
17.573188125418667,3064.880584869143,16.33993861206462
17.583189459641495,3069.451443169353,14.670188831626234
17.593190793864323,3065.9351480759515,13.062515365151157
17.60319212808715,3066.7724187123517,11.599901649560094
17.61319346230998,3065.7977100892936,10.343263646002502
17.623194796532804,3065.291541698486,9.321094900688108
17.633196130755632,3067.59619847598,8.524380292825724
17.64319746497846,3066.9903257701885,7.909442952483487
17.653198799201288,3067.455766632898,7.4082734835497295
17.663200133424116,3069.216130289379,6.943714912557482
17.673201467646944,3071.319731292426,6.4466991574629136
17.68320280186977,3069.741052074498,5.871343116800226
17.693204136092596,3069.706196093442,5.2020561431346914
17.703205470315424,3070.483657119106,4.450161758718222
17.713206804538252,3071.7429082508665,3.643621439886938
17.72320813876108,3069.6090693391548,2.8148042548875094
17.73320947298391,3070.9010986052463,1.9889088204513055
17.743210807206733,3071.4035360825787,1.1755694079165464
17.75321214142956,3070.904412907466,0.3671208671803339
17.76321347565239,3073.539675157258,-0.4550342329073825
17.773214809875217,3074.257953387353,-1.3086777854721563
17.783216144098045,3070.4971242680526,-2.200098188508482
17.793217478320873,3074.8936841787404,-3.120880836392862
17.803218812543697,3070.383900381191,-4.0534479424692496
17.813220146766525,3073.8300228427515,-4.981761839618359
17.823221480989353,3071.136286112004,-5.902691925419552
17.83322281521218,3070.844056453523,-6.833809254846668
17.84322414943501,3072.940293794853,-7.812819017430798
17.853225483657837,3071.3630134788227,-8.884365920748202
17.863226817880665,3075.854684863506,-10.074279479870414
17.87322815210349,3072.615647483361,-11.358698561250929
17.883229486326318,3075.568948458322,-12.641249260599952
17.893230820549146,3069.920067327673,-13.751141264965959
17.903232154771974,3072.572063926272,-14.467512485333534
17.913233488994802,3073.6076284748815,-14.56487520700629
17.92323482321763,3070.4281104333445,-13.868577633485687
17.933236157440454,3073.072608164076,-12.307897581173998
17.943237491663282,3077.6355669429963,-9.951363839562173
17.95323882588611,3083.1451249786815,-7.007798071203321
17.96324016010894,3090.2944469117792,-3.7869744589888
17.973241494331766,3094.1856974325933,-0.6316758430931158
17.983242828554594,3098.0267782611472,2.1548934705427123
17.99324416277742,3098.072063881776,4.362843132906858
18.003245497000247,3101.85639178568,5.898151705721651
18.013246831223075,3101.033834844263,6.775504302144736
18.023248165445903,3104.664536965827,7.0909291277311635
18.03324949966873,3101.9364827363484,6.984508783628278
18.04325083389156,3102.454555451312,6.60183580460006
18.053252168114383,3105.489949866419,6.062924371218616
18.06325350233721,3105.2334439764336,5.445904369979169
18.07325483656004,3104.7257178137133,4.786001051630172
18.083256170782867,3103.529586922919,4.083975025240508
18.093257505005695,3106.5777697690733,3.3195655253727496
18.103258839228523,3107.1687219276173,2.4686536995971657
18.11326017345135,3105.3530589920083,1.5195146272678035
18.123261507674176,3101.4465045870306,0.47957470471616875
18.133262841897004,3103.5557970947903,-0.6299006056975388
18.143264176119832,3103.5175675612813,-1.7828033911408379
18.15326551034266,3102.3509142303296,-2.950945918222356
18.163266844565488,3105.6394420013903,-4.099380693904918
18.173268178788312,3101.6973425484402,-5.181086040037474
18.18326951301114,3101.254993152128,-6.139326090483073
18.19327084723397,3099.2109196781316,-6.920526431363947
18.203272181456796,3101.820057037799,-7.491258223019632
18.213273515679624,3102.2085101310445,-7.8490115779632434
18.223274849902452,3101.5366493468255,-8.022153109091803
18.23327618412528,3104.1166251049513,-8.062066273405495
18.243277518348105,3102.3374444571045,-8.032425407294493
18.253278852570933,3103.910207190823,-7.998369374155048
18.26328018679376,3105.7928831710037,-8.016025719304796
18.27328152101659,3106.477349225599,-8.12281460244148
18.283282855239417,3104.623214456398,-8.331755923500205
18.293284189462245,3104.53025325721,-8.633655044193812
18.30328552368507,3106.239290100479,-9.005739206996019
18.313286857907897,3105.7561116700435,-9.420465186217557
18.323288192130725,3106.8735815099817,-9.85044787679449
18.333289526353553,3106.1976134366478,-10.27075125626818
18.34329086057638,3106.8664144491677,-10.661746175695582
18.35329219479921,3105.1750235547142,-11.014147837024607
18.363293529022037,3105.9441479180964,-11.334806776676237
18.373294863244862,3107.144903383043,-11.649079193747466
18.38329619746769,3107.619045130715,-11.996109015755753
18.393297531690518,3107.5315042543134,-12.417949736582358
18.403298865913346,3106.6407466972955,-12.947480995527668
18.413300200136174,3107.065551760907,-13.599219170555854
18.423301534359,3106.3705344960604,-14.36349608013793
18.433302868581826,3105.5955889868205,-15.202475958558269
18.443304202804654,3107.4312489979866,-16.046867967547932
18.453305537027482,3104.4782120915115,-16.793719354535625
18.46330687125031,3108.1617068207624,-17.307475538708893
18.47330820547314,3106.573549301527,-17.427722967454244
18.483309539695966,3107.7523916256005,-16.987481908758863
18.49331087391879,3106.2644948925763,-15.844176288043107
18.50331220814162,3108.6771937439953,-13.918938582645088
18.513313542364447,3113.2229402145886,-11.231868664073666
18.523314876587275,3114.0415598217974,-7.918960976257497
18.533316210810103,3121.7750129941737,-4.221809592371778
18.543317545032927,3127.4800399232163,-0.44884005968163304
18.553318879255755,3132.5781656616873,3.0842755113704783
18.563320213478583,3136.2357161419864,6.1175044987246086
18.57332154770141,3135.9957197783765,8.491576794891726
18.58332288192424,3139.1750214632184,10.162162140117015
18.593324216147067,3137.759337550505,11.183647886754436
18.603325550369895,3138.6982095669205,11.67362016764255
18.61332688459272,3140.5825767056463,11.773061919627622
18.623328218815548,3140.9473645590497,11.61503960746404
18.633329553038376,3141.3432266650952,11.307477385641626
18.643330887261204,3142.7044159048405,10.927829761670218
18.653332221484032,3141.0532816210307,10.523684629842462
18.66333355570686,3140.8775548652256,10.113855843152574
18.673334889929684,3140.202495381147,9.688229186036903
18.683336224152512,3139.8918268838434,9.20953419799424
18.69333755837534,3141.528563573114,8.62229801598727
18.70333889259817,3141.726627733754,7.871125836481496
18.713340226820996,3140.3149617168815,6.92408002804329
18.723341561043824,3141.5297955901888,5.792356152468016
18.733342895266652,3140.1072731983154,4.537599806699668
18.743344229489477,3136.6065266978444,3.2610560573077763
18.753345563712305,3132.2767612493867,2.074407629550496
18.763346897935133,3134.0883640210945,1.0629914768875752
18.77334823215796,3135.6782299481524,0.260755075540838
18.78334956638079,3137.978846813697,-0.34971597187293857
18.793350900603613,3135.2450574817985,-0.8167584117214524
18.80335223482644,3134.289025232132,-1.1951524526513209
18.81335356904927,3137.5586014138726,-1.5295835156698732
18.823354903272097,3134.872775435092,-1.8480903469634857
18.833356237494925,3133.911214092577,-2.16424171969344
18.843357571717753,3132.6095374355837,-2.4858117487955074
18.85335890594058,3137.022089547799,-2.8229259554089534
18.863360240163406,3135.544956641264,-3.1878145665168898
18.873361574386234,3135.284734833891,-3.5866954135416815
18.88336290860906,3135.661052302069,-4.011621396904178
18.89336424283189,3134.901052516618,-4.438261143923447
18.903365577054718,3134.2890656080685,-4.830173764223425
18.913366911277542,3135.700048375185,-5.147328776241744
18.92336824550037,3134.3420122380835,-5.356162334368943
18.9333695797232,3135.7601817945188,-5.439319381709472
18.943370913946026,3133.6413553451366,-5.403949283454049
18.953372248168854,3136.1092226499472,-5.286288756345025
18.963373582391682,3136.146138680865,-5.148906971733668
18.97337491661451,3135.8188490079424,-5.06835129395282
18.983376250837335,3140.1890779264136,-5.1145537199624265
18.993377585060163,3137.925322067044,-5.3273959737694945
19.00337891928299,3137.24197405739,-5.699158689149159
19.01338025350582,3136.545512461319,-6.17021136384935
19.023381587728647,3138.5061279241127,-6.638077088513246
19.033382921951475,3135.296122916261,-6.974768299858954
19.0433842561743,3137.4826050013876,-7.047996412391606
19.053385590397127,3138.001203065926,-6.743044211630794
19.063386924619955,3139.1306515521183,-5.982237684937895
19.073388258842783,3139.205546387282,-4.740652320286292
19.08338959306561,3142.143248052734,-3.057419407788308
19.09339092728844,3142.0080673688767,-1.0395839959369473
19.103392261511267,3146.8945663439804,1.146847297856944
19.11339359573409,3152.5867910334837,3.3024131093725604
19.12339492995692,3152.6386847510303,5.23256150364083
19.133396264179748,3155.1669861482133,6.786022101549897
19.143397598402576,3155.8322886867822,7.8791556157887745
19.153398932625404,3155.058129964785,8.500448950367133
19.163400266848228,3156.2326339778765,8.69841099333775
19.173401601071056,3157.6112574119866,8.560652021300813
19.183402935293884,3155.8368287207068,8.191185212283823
19.193404269516712,3155.032675914229,7.689377979214697
19.20340560373954,3155.419632225743,7.133150513662695
19.213406937962368,3157.270734466854,6.570843718091607
19.223408272185196,3154.7371510816693,6.02408645408903
19.23340960640802,3156.4630950275923,5.498368117777142
19.24341094063085,3158.450950050574,4.995172476176896
19.253412274853677,3153.03913047586,4.519380596215447
19.263413609076505,3153.4627104198794,4.077316121623411
19.273414943299333,3154.4278701062804,3.6679284171415873
19.28341627752216,3153.534419050122,3.2770853195437595
19.293417611744985,3156.659072735008,2.8826088846323366
19.303418945967813,3155.292463031001,2.468185280815275
19.31342028019064,3154.1627529054886,2.037459188741564
19.32342161441347,3156.0543461794987,1.6198371505606075
19.333422948636297,3154.022465396921,1.2644437814317746
19.343424282859125,3151.741071619784,1.0233237835868727
19.353425617081953,3154.1730680178966,0.9290379507821696
19.363426951304778,3152.291132948913,0.9761510365509583
19.373428285527606,3155.601277964311,1.1161481871199015
19.383429619750434,3157.074475365674,1.2689948539255629
19.39343095397326,3155.0477689200598,1.3463533155496974
19.40343228819609,3157.3921173010826,1.2769189076969278
19.413433622418914,3157.0296037235453,1.0259618259172598
19.423434956641742,3156.359653417957,0.6050173887810067
19.43343629086457,3155.424879782395,0.06959533175272739
19.443437625087398,3155.238733205969,-0.4948439592514813
19.453438959310226,3155.507317111776,-0.9947302612695512
19.463440293533054,3155.075828888193,-1.3530072978910888
19.473441627755882,3149.052719172812,-1.5322344384598523
19.483442961978707,3156.5690760223174,-1.5490067155536935
19.493444296201535,3158.0260309086775,-1.469620383246854
19.503445630424363,3155.9497775906207,-1.385291124735353
19.51344696464719,3159.4635589193927,-1.3801405866008252
19.52344829887002,3156.412684692532,-1.5089662329629396
19.533449633092843,3154.2048444052643,-1.7930282868451626
19.54345096731567,3154.8146708978943,-2.23075525477531
19.5534523015385,3154.9778949779484,-2.811599639997331
19.563453635761327,3157.1875903438913,-3.5208520122607587
19.573454969984155,3154.1441985393226,-4.332713741082573
19.583456304206983,3155.787491649546,-5.1986031745404935
19.59345763842981,3154.511974812768,-6.039326497943229
19.603458972652636,3153.8887807331575,-6.746539845993971
19.613460306875464,3152.1805701864555,-7.195844451569975
19.62346164109829,3152.822850563305,-7.270027097888886
19.63346297532112,3152.2846327759075,-6.886152687995131
19.643464309543948,3153.2173684679256,-6.017699233947368
19.653465643766776,3157.5806211904323,-4.704048459953892
19.6634669779896,3158.6439883852872,-3.044211188492549
19.673468312212428,3160.1091992810893,-1.178485782334963
19.683469646435256,3163.482534066245,0.7344039265766216
19.693470980658084,3163.1595874375625,2.539386413040615
19.703472314880912,3168.258950372489,4.104947359614089
19.71347364910374,3168.2512664111346,5.34029711280591
19.723474983326568,3169.766853236952,6.2071388103395675
19.733476317549393,3171.4403979739027,6.72164127677796
19.74347765177222,3167.742773459268,6.943724405629925
19.75347898599505,3168.74939063402,6.95587727617833
19.763480320217877,3172.0019245203807,6.840084441073709
19.773481654440705,3170.564035437491,6.662307885439214
19.78348298866353,3170.5383114776882,6.466291210151954
19.793484322886357,3168.8767066796113,6.272105944612034
19.803485657109185,3172.990839746601,6.077378648371024
19.813486991332013,3169.852673660399,5.8625568828401065
19.82348832555484,3170.203609154067,5.599321885836773
19.83348965977767,3171.097653455595,5.2594198711768705
19.843490994000497,3171.57958021783,4.823066473357798
19.85349232822332,3169.093225431636,4.286144185817783
19.86349366244615,3170.5817027347366,3.6635821261508634
19.873494996668978,3169.2362850670593,2.987463564293474
19.883496330891806,3168.1012183192647,2.300826318455939
19.893497665114634,3168.2180363590737,1.6488950769271367
19.903498999337458,3167.3098091200654,1.070201266675599
19.913500333560286,3168.1566396435096,0.5905120015716662
19.923501667783114,3167.773511436368,0.2208621717489228
19.933503002005942,3168.0865492237012,-0.041718190599617254
19.94350433622877,3165.992220225419,-0.21338589892148355
19.953505670451598,3167.219994272869,-0.32319367786949904
19.963507004674426,3167.9338726187134,-0.4104247709656127
19.97350833889725,3168.957486981562,-0.5165574027544145
19.98350967312008,3169.0869910868028,-0.6737582312284804
19.993511007342907,3167.1458147571143,-0.8962814677385399
20.003512341565735,3167.76051246625,-1.1796711771308463
20.013513675788563,3166.5205871202184,-1.5066057134128044
20.02351501001139,3169.768932824909,-1.8541273569374068
20.033516344234215,3165.454771755929,-2.1988017496330654
20.043517678457043,3167.8906417438266,-2.5202354734688432
20.05351901267987,3167.912391808818,-2.803759790528932
20.0635203469027,3167.0708579441507,-3.0418889301169725
20.073521681125527,3167.3124607776354,-3.2352394010713694
20.083523015348355,3165.402680765227,-3.393893098026493
20.093524349571183,3168.8899276000525,-3.5373769895643075
20.103525683794008,3167.2541986392084,-3.690296825000701
20.113527018016836,3168.240720370145,-3.874236792206952
20.123528352239664,3167.371295597042,-4.100243702394156
20.13352968646249,3168.074644865264,-4.365576891295952
20.14353102068532,3165.964399328956,-4.65537849375587
20.153532354908144,3166.8103888302658,-4.947316029871679
20.163533689130972,3166.565500985611,-5.215212645703735
20.1735350233538,3169.3632962377947,-5.427964491139381
20.183536357576628,3168.3766427244605,-5.544821725932595
20.193537691799456,3166.943637122671,-5.5138189082993865
20.203539026022284,3168.6928452722677,-5.279721308601382
20.213540360245112,3166.267608191897,-4.800859256001503
20.22354169446794,3168.0104756122873,-4.067412683995766
20.233543028690764,3170.081668186426,-3.1111668192868667
20.243544362913592,3174.332322869931,-1.9994298751489625
20.25354569713642,3175.085981481139,-0.8147328965063557
20.26354703135925,3174.56635766936,0.3682158239911923
20.273548365582073,3176.3527525716613,1.4961942252188845
20.2835496998049,3177.5537074014487,2.538516176232179
20.29355103402773,3177.8834649660175,3.4800909805204827
20.303552368250557,3179.226343759911,4.312237530993695
20.313553702473385,3180.80364255131,5.025296890114592
20.323555036696213,3181.604849721038,5.605309620873134
20.33355637091904,3181.6330016316138,6.034526110736955
20.34355770514187,3181.790395872179,6.294084623874375
20.353559039364693,3183.6404553895322,6.368399754793634
20.36356037358752,3183.3205620587573,6.2516294301605635
20.37356170781035,3183.837841125748,5.954389981928135
20.383563042033177,3182.829489137269,5.506410241706339
20.393564376256005,3180.063790755473,4.952094713000483
20.40356571047883,3182.1764393067747,4.341065911264139
20.413567044701658,3182.8035116090523,3.719810177731961
20.423568378924486,3181.553792738294,3.1278045941114745
20.433569713147314,3178.9573003276582,2.5950164136679406
20.443571047370142,3180.2127627364807,2.1375702063543844
20.45357238159297,3180.789569547763,1.7546224531103678
20.463573715815798,3179.7976029743545,1.4313618850709848
20.473575050038622,3182.1158686425892,1.1479864376582205
20.48357638426145,3180.5614827609797,0.8896718385464573
20.49357771848428,3179.8659007473925,0.6517291241202631
20.503579052707106,3179.667547415006,0.4370355846716701
20.513580386929934,3179.7784217339768,0.2480790413261579
20.52358172115276,3179.816653824387,0.07932357591651994
20.533583055375587,3179.3894795576753,-0.08540501186225083
20.543584389598415,3181.8651692473263,-0.26867706755640014
20.553585723821243,3181.4012695096035,-0.4897497261860577
20.56358705804407,3180.867742626034,-0.7546750844656086
20.5735883922669,3179.383565453186,-1.0527750722045508
20.583589726489727,3180.6628388513896,-1.3615785189154572
20.593591060712555,3179.108437657138,-1.6563888702234184
20.60359239493538,3180.072494174658,-1.9190452261614008
20.613593729158207,3179.810084769037,-2.142350413766335
20.623595063381035,3181.2793085405415,-2.32903504242274
20.633596397603863,3180.087221182852,-2.4867503734662737
20.643597731826688,3180.682770851418,-2.6225854429056157
20.653599066049516,3180.8330675170673,-2.739999081560499
20.663600400272344,3181.519244639538,-2.839040304021678
20.673601734495172,3179.336880491103,-2.919864860523176
20.683603068718,3180.7838401890544,-2.9886300048565158
20.693604402940828,3180.994676216676,-3.062398662130889
20.703605737163656,3182.1012165227553,-3.1691323735331838
20.713607071386484,3180.292623646248,-3.3423218986919134
20.72360840560931,3182.1934657382035,-3.6128441096428
20.733609739832136,3181.018126471757,-4.00010983567689
20.743611074054964,3181.8069590435357,-4.503592898014145
20.753612408277792,3180.556198747944,-5.096558374655466
20.76361374250062,3179.9117381019414,-5.724010179736846
20.773615076723445,3182.9916446348284,-6.305680733161443
20.783616410946273,3177.2172990381873,-6.744663967155973
20.7936177451691,3180.010733748594,-6.942325548323913
20.80361907939193,3179.693844527319,-6.816721826232202
20.813620413614757,3180.6646752432894,-6.3180389545389835
20.823621747837585,3181.624464506718,-5.4362943675824615
20.833623082060413,3183.5272222903864,-4.200591490180835
20.843624416283237,3187.4415076077353,-2.6712466473469756
20.853625750506065,3187.808202998578,-0.9283667455945067
20.863627084728893,3189.512994352418,0.9369501394667772
20.87362841895172,3188.9082304826043,2.8248030537427495
20.88362975317455,3191.720981180194,4.626142221261765
20.893631087397374,3198.3007970069934,6.230224722919388
20.903632421620202,3200.9047266521616,7.545022621491278
20.91363375584303,3199.07558500492,8.520748533869021
20.923635090065858,3197.664265935977,9.158666863466193
20.933636424288686,3197.002173602017,9.498491371233202
20.943637758511514,3202.6756149806133,9.595982656163484
20.953639092734342,3200.8833732984153,9.506361580161665
20.96364042695717,3200.5073116563253,9.276964319295336
20.973641761179994,3201.211686706325,8.94231175386718
20.983643095402822,3198.749393484768,8.516977862149279
20.99364442962565,3197.9907974113476,7.988894607567563
21.00364576384848,3198.240306148299,7.320415081763162
21.013647098071303,3204.1009910207295,6.46418942252719
21.02364843229413,3198.7675428504695,5.391993535838977
21.03364976651696,3200.8645638301173,4.121675846340416
21.043651100739787,3196.1484889967905,2.724573759218251
21.053652434962615,3190.6257086291016,1.307125567675192
21.063653769185443,3194.1384133761217,-0.023460285290739444
21.07365510340827,3191.3397748537714,-1.189779556759566
21.0836564376311,3194.2479235765454,-2.155466372165303
21.093657771853923,3195.1101863377826,-2.916333237577643
21.10365910607675,3191.585180508338,-3.4835132099691717
21.11366044029958,3191.0920870910377,-3.8727864918520014
21.123661774522407,3191.3395798490296,-4.105323639178282
21.133663108745235,3190.754588801803,-4.213723865794948
21.14366444296806,3193.3249097925873,-4.244104029565369
21.153665777190888,3193.170626393426,-4.250330107097134
21.163667111413716,3192.6579041249315,-4.283217041750961
21.173668445636544,3192.71622262115,-4.3800710322685905
21.183669779859372,3195.4315181502843,-4.55754188106521
21.1936711140822,3193.337631516369,-4.8087207318344225
21.203672448305028,3192.4866100055456,-5.1066516266231075
21.213673782527856,3192.429268313286,-5.41531478425662
21.22367511675068,3193.5064053622514,-5.703715131789431
21.23367645097351,3192.1184823854815,-5.956146519080229
21.243677785196336,3193.9720220837366,-6.174849156662606
21.253679119419164,3195.4190064890245,-6.375516016535116
21.26368045364199,3193.6004538545253,-6.579610757321254
21.273681787864817,3193.4032151693677,-6.809590802266466
21.283683122087645,3191.5718613539702,-7.089965234365622
21.293684456310473,3194.1308805207304,-7.449802491953875
21.3036857905333,3195.194835948624,-7.919529759305446
21.31368712475613,3191.895872665049,-8.520658554001843
21.323688458978957,3194.749139282665,-9.25393174441444
21.333689793201785,3190.512725191828,-10.091313440817201
21.34369112742461,3191.720235263334,-10.97265626273305
21.353692461647437,3192.348441600091,-11.804817901364105
21.363693795870265,3192.7672126648617,-12.462005773263767
21.373695130093093,3191.5100500561716,-12.790854592164585
21.38369646431592,3191.2188692557684,-12.626620771888886
21.393697798538746,3191.7409829959465,-11.822424047573385
21.403699132761574,3192.418108929882,-10.285262346966668
21.4137004669844,3194.958900674947,-8.007371858417113
21.42370180120723,3200.9241256728296,-5.081590989272628
21.433703135430058,3203.5432584730584,-1.6947766328703293
21.443704469652886,3205.6170043316006,1.8985162351665543
21.453705803875714,3214.3907462313186,5.415572041737301
21.46370713809854,3217.9822696875567,8.59143401149289
21.473708472321366,3216.589349437155,11.221210048147228
21.483709806544194,3222.4049906895566,13.186605024536917
21.493711140767022,3221.3528628469344,14.461389568632915
21.50371247498985,3222.4736053711467,15.099458867982248
21.513713809212675,3223.876934190264,15.2117273176092
21.523715143435503,3221.4861390093556,14.937644138186425
21.53371647765833,3223.670708550044,14.41691431605311
21.54371781188116,3221.4244957787478,13.76640884540702
21.553719146103987,3220.7246583537017,13.066239564396227
21.563720480326815,3223.6456321689807,12.357870238353826
21.573721814549643,3222.757383075854,11.654478921844246
21.58372314877247,3222.3147286748313,10.957980592805201
21.593724482995295,3220.155404858572,10.272898794356463
21.603725817218123,3220.6862707979703,9.611004186672208
21.61372715144095,3220.519024124085,8.988352691788664
21.62372848566378,3219.9332793922104,8.41937713358238
21.633729819886604,3220.074750695107,7.91045610469325
21.64373115410943,3217.7605873177345,7.453567990537813
21.65373248833226,3219.304857546245,7.022076617819169
21.663733822555088,3219.911570379796,6.572649387351339
21.673735156777916,3219.274134559629,6.055425341250763
